# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.25144 -----------------
#dely    BF
0.050  0.3854  0.0011
0.150  0.3587  0.0011
0.250  0.3256  0.0010
0.350  0.2909  0.0009
0.450  0.2663  0.0009
0.550  0.2160  0.0008
0.650  0.1837  0.0007
0.750  0.1469  0.0006
0.850  0.1093  0.0005
0.950  0.0821  0.0004
1.050  0.0635  0.0004
1.150  0.0398  0.0002
1.250  0.0241  0.0002
1.350  0.0141  0.0001
1.450  0.0048  0.0000
1.550  0.0031  0.0000
1.650  0.0004  0.0000
1.750 -0.0002 -0.0000
