# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.00938011 -----------------
#dely    BF    dB     BFVar
0.050  0.0046  0.0000  0.0024
0.150  0.0027  0.0000  0.0017
0.250  0.0049  0.0000  0.0018
0.350  0.0056  0.0000  0.0016
0.450  0.0069  0.0000  0.0012
0.550  0.0100  0.0000  0.0033
0.650  0.0107  0.0001  0.0008
0.750  0.0100  0.0001  0.0011
0.850  0.0105  0.0001  0.0014
0.950  0.0082  0.0001  0.0013
1.050  0.0074  0.0001  0.0009
1.150  0.0054  0.0001  0.0011
1.250  0.0038  0.0001  0.0003
1.350  0.0021  0.0000  0.0003
1.450  0.0009  0.0000  0.0003
1.550  0.0002  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
