# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.066344 -----------------
#dely    BF    dB     BFVar
0.050  0.1512  0.0014  0.0055
0.150  0.1295  0.0012  0.0047
0.250  0.0983  0.0010  0.0054
0.350  0.0792  0.0009  0.0078
0.450  0.0595  0.0008  0.0029
0.550  0.0445  0.0006  0.0042
0.650  0.0346  0.0006  0.0036
0.750  0.0263  0.0005  0.0020
0.850  0.0164  0.0004  0.0016
0.950  0.0113  0.0003  0.0013
1.050  0.0061  0.0002  0.0014
1.150  0.0038  0.0002  0.0022
1.250  0.0021  0.0001  0.0004
1.350  0.0004  0.0000  0.0002
1.450  0.0001  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
