# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0816921 -----------------
#dely    BF    dB     BFVar
0.050  0.1565  0.0018  0.0135
0.150  0.1422  0.0017  0.0069
0.250  0.1160  0.0014  0.0075
0.350  0.0944  0.0013  0.0056
0.450  0.0755  0.0011  0.0071
0.550  0.0616  0.0010  0.0053
0.650  0.0530  0.0009  0.0047
0.750  0.0370  0.0008  0.0027
0.850  0.0304  0.0007  0.0027
0.950  0.0220  0.0006  0.0045
1.050  0.0141  0.0005  0.0070
1.150  0.0091  0.0004  0.0012
1.250  0.0035  0.0002  0.0007
1.350  0.0013  0.0001  0.0003
1.450  0.0003  0.0001  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
