# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.107276 -----------------
#dely    BF
0.050  0.2228  0.0085
0.150  0.2330  0.0092
0.250  0.1787  0.0078
0.350  0.1509  0.0071
0.450  0.1149  0.0060
0.550  0.0667  0.0040
0.650  0.0500  0.0034
0.750  0.0279  0.0022
0.850  0.0163  0.0016
0.950  0.0065  0.0007
1.050  0.0029  0.0004
1.150  0.0022  0.0004
1.250  0.0011  0.0002
1.350 -0.0006 -0.0002
1.450 -0.0007 -0.0002
1.550  0.0003  0.0001
1.650  0.0000  0.0000
1.750  0.0000  0.0000
