# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0592545 -----------------
#dely    BF
0.050  0.0932  0.0036
0.150  0.1002  0.0041
0.250  0.0886  0.0038
0.350  0.0704  0.0034
0.450  0.0668  0.0036
0.550  0.0521  0.0032
0.650  0.0349  0.0025
0.750  0.0234  0.0018
0.850  0.0202  0.0020
0.950  0.0207  0.0024
1.050  0.0111  0.0015
1.150  0.0063  0.0011
1.250  0.0015  0.0004
1.350  0.0035  0.0009
1.450 -0.0005 -0.0002
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
