# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.225462 -----------------
#dely    BF    dB     BFVar
0.050  0.2814  0.0001  0.0044
0.150  0.2649  0.0001  0.0041
0.250  0.2460  0.0001  0.0029
0.350  0.2279  0.0001  0.0022
0.450  0.2101  0.0001  0.0030
0.550  0.1894  0.0001  0.0019
0.650  0.1672  0.0001  0.0027
0.750  0.1470  0.0001  0.0015
0.850  0.1253  0.0001  0.0015
0.950  0.1051  0.0001  0.0023
1.050  0.0849  0.0001  0.0014
1.150  0.0674  0.0001  0.0015
1.250  0.0504  0.0001  0.0008
1.350  0.0366  0.0001  0.0008
1.450  0.0249  0.0000  0.0005
1.550  0.0156  0.0000  0.0004
1.650  0.0081  0.0000  0.0004
1.750  0.0024  0.0000  0.0002
