# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.110277 -----------------
#dely    BF    dB     BFVar
0.050  0.2189  0.0023  0.0098
0.150  0.2034  0.0022  0.0078
0.250  0.1681  0.0019  0.0078
0.350  0.1442  0.0018  0.0175
0.450  0.1104  0.0015  0.0114
0.550  0.0853  0.0013  0.0064
0.650  0.0627  0.0011  0.0046
0.750  0.0440  0.0009  0.0024
0.850  0.0283  0.0006  0.0047
0.950  0.0185  0.0005  0.0020
1.050  0.0103  0.0004  0.0035
1.150  0.0052  0.0002  0.0010
1.250  0.0023  0.0001  0.0014
1.350  0.0010  0.0001  0.0017
1.450  0.0002  0.0000  0.0001
1.550 -0.0000 -0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
