# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.279945 -----------------
#dely    BF    dB     BFVar
0.050  0.4621  0.0002  0.0038
0.150  0.4273  0.0002  0.0037
0.250  0.3823  0.0002  0.0045
0.350  0.3339  0.0002  0.0028
0.450  0.2859  0.0002  0.0029
0.550  0.2347  0.0002  0.0033
0.650  0.1902  0.0001  0.0025
0.750  0.1478  0.0001  0.0016
0.850  0.1138  0.0001  0.0023
0.950  0.0813  0.0001  0.0019
1.050  0.0574  0.0001  0.0015
1.150  0.0373  0.0000  0.0020
1.250  0.0236  0.0000  0.0009
1.350  0.0129  0.0000  0.0008
1.450  0.0064  0.0000  0.0006
1.550  0.0023  0.0000  0.0004
1.650  0.0003  0.0000  0.0003
1.750 -0.0001 -0.0000  0.0003
