# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.697649 -----------------
#dely    BF
0.050  1.1638  0.0079
0.150  1.1922  0.0084
0.250  1.0646  0.0078
0.350  0.9055  0.0070
0.450  0.7464  0.0062
0.550  0.6228  0.0055
0.650  0.4144  0.0040
0.750  0.3388  0.0035
0.850  0.2712  0.0031
0.950  0.1690  0.0021
1.050  0.0554  0.0008
1.150  0.0284  0.0004
1.250  0.0124  0.0002
1.350  0.0167  0.0003
1.450  0.0028  0.0001
1.550 -0.0095 -0.0003
1.650 -0.0081 -0.0003
1.750 -0.0105 -0.0007
