# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.279377 -----------------
#dely    BF    dB     BFVar
0.050  0.3006  0.0001  0.0046
0.150  0.2843  0.0001  0.0022
0.250  0.2697  0.0001  0.0027
0.350  0.2594  0.0001  0.0048
0.450  0.2444  0.0001  0.0035
0.550  0.2269  0.0001  0.0034
0.650  0.2116  0.0001  0.0038
0.750  0.1914  0.0001  0.0040
0.850  0.1704  0.0001  0.0029
0.950  0.1490  0.0001  0.0044
1.050  0.1271  0.0001  0.0013
1.150  0.1053  0.0001  0.0022
1.250  0.0849  0.0001  0.0019
1.350  0.0658  0.0001  0.0015
1.450  0.0476  0.0001  0.0012
1.550  0.0313  0.0001  0.0008
1.650  0.0180  0.0001  0.0006
1.750  0.0059  0.0000  0.0009
