# ICODE=211, JCODE=-2212
# SIGMA_QGP=1.0266, SIGMA_HAD=0.566375
# NSAMPLE=10000000, Tblast=89.0947, UPERPblast(x,y)=(0.7476,0.7476)
# SOVERUD=0.8374, QUARK_ENTROPY_RATIO=0.2137, BARYON_FUDGE=0.6284
# ------- normalization=0.00510017 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0124  0.0000  0.0016  0.0037  0.0071
0.150  0.0105  0.0000  0.0014  0.0034  0.0057
0.250  0.0085  0.0000  0.0015  0.0033  0.0037
0.350  0.0051  0.0000  0.0010  0.0029  0.0013
0.450  0.0025  0.0000  0.0009  0.0023 -0.0007
0.550  0.0023  0.0000  0.0011  0.0020 -0.0008
0.650  0.0025  0.0000  0.0012  0.0017 -0.0004
0.750  0.0017  0.0000  0.0005  0.0012 -0.0001
0.850  0.0021  0.0000  0.0010  0.0009  0.0002
0.950  0.0013  0.0000  0.0005  0.0006  0.0002
1.050  0.0009  0.0000  0.0002  0.0004  0.0003
1.150  0.0007  0.0000  0.0003  0.0003  0.0001
1.250  0.0002  0.0000  0.0000  0.0001  0.0001
1.350  0.0002  0.0000  0.0001  0.0001  0.0000
1.450 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.550  0.0000  0.0000  0.0000  0.0000  0.0000
1.650 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
