# ICODE=211, JCODE=-321
# SIGMA_QGP=1.0266, SIGMA_HAD=0.566375
# NSAMPLE=10000000, Tblast=89.0947, UPERPblast(x,y)=(0.7476,0.7476)
# SOVERUD=0.8374, QUARK_ENTROPY_RATIO=0.2137, BARYON_FUDGE=0.6284
# ------- normalization=0.0132499 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0185  0.0000  0.0038  0.0029  0.0118
0.150  0.0186  0.0000  0.0040  0.0028  0.0118
0.250  0.0175  0.0000  0.0040  0.0024  0.0111
0.350  0.0161  0.0000  0.0034  0.0022  0.0105
0.450  0.0146  0.0000  0.0033  0.0018  0.0094
0.550  0.0121  0.0000  0.0024  0.0015  0.0083
0.650  0.0104  0.0000  0.0024  0.0012  0.0068
0.750  0.0084  0.0000  0.0018  0.0010  0.0056
0.850  0.0063  0.0000  0.0015  0.0008  0.0040
0.950  0.0043  0.0000  0.0011  0.0005  0.0026
1.050  0.0028  0.0000  0.0008  0.0004  0.0016
1.150  0.0014  0.0000  0.0005  0.0002  0.0007
1.250  0.0009  0.0000  0.0004  0.0002  0.0003
1.350  0.0004  0.0000  0.0002  0.0001  0.0001
1.450  0.0002  0.0000  0.0001  0.0000  0.0000
1.550  0.0001  0.0000  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
