# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.441457 -----------------
#dely    BF
0.050  0.7866  0.0051
0.150  0.6243  0.0042
0.250  0.5355  0.0038
0.350  0.4751  0.0035
0.450  0.5386  0.0042
0.550  0.3696  0.0031
0.650  0.3044  0.0027
0.750  0.1854  0.0018
0.850  0.2332  0.0025
0.950  0.1491  0.0017
1.050  0.1162  0.0015
1.150  0.0361  0.0005
1.250  0.0393  0.0006
1.350  0.0238  0.0004
1.450  0.0018  0.0000
1.550  0.0030  0.0001
1.650 -0.0062 -0.0002
1.750 -0.0012 -0.0001
