# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.120936 -----------------
#dely    BF    dB     BFVar
0.050  0.2262  0.0025  0.0175
0.150  0.1981  0.0023  0.0098
0.250  0.1791  0.0022  0.0061
0.350  0.1459  0.0019  0.0101
0.450  0.1181  0.0017  0.0052
0.550  0.0950  0.0015  0.0052
0.650  0.0786  0.0014  0.0068
0.750  0.0580  0.0012  0.0074
0.850  0.0408  0.0010  0.0057
0.950  0.0308  0.0009  0.0149
1.050  0.0198  0.0007  0.0017
1.150  0.0111  0.0005  0.0018
1.250  0.0047  0.0003  0.0009
1.350  0.0024  0.0002  0.0006
1.450  0.0007  0.0001  0.0004
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
