# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.272237 -----------------
#dely    BF    dB     BFVar
0.050  0.3281  0.0002  0.0053
0.150  0.3086  0.0002  0.0040
0.250  0.2938  0.0002  0.0033
0.350  0.2749  0.0002  0.0036
0.450  0.2547  0.0002  0.0037
0.550  0.2326  0.0002  0.0023
0.650  0.2091  0.0002  0.0038
0.750  0.1829  0.0002  0.0019
0.850  0.1577  0.0002  0.0022
0.950  0.1328  0.0001  0.0025
1.050  0.1070  0.0001  0.0026
1.150  0.0836  0.0001  0.0014
1.250  0.0622  0.0001  0.0024
1.350  0.0441  0.0001  0.0007
1.450  0.0288  0.0001  0.0010
1.550  0.0158  0.0000  0.0009
1.650  0.0053  0.0000  0.0002
1.750  0.0004  0.0000  0.0001
