# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0486414 -----------------
#dely    BF    dB     BFVar
0.050  0.0862  0.0003  0.0065
0.150  0.0808  0.0003  0.0027
0.250  0.0697  0.0003  0.0024
0.350  0.0559  0.0002  0.0028
0.450  0.0469  0.0002  0.0026
0.550  0.0357  0.0002  0.0014
0.650  0.0297  0.0002  0.0016
0.750  0.0228  0.0001  0.0025
0.850  0.0182  0.0001  0.0016
0.950  0.0134  0.0001  0.0012
1.050  0.0105  0.0001  0.0012
1.150  0.0077  0.0001  0.0009
1.250  0.0047  0.0001  0.0008
1.350  0.0028  0.0001  0.0006
1.450  0.0010  0.0000  0.0001
1.550  0.0003  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
