# ICODE=2212, JCODE=-2212
# SIGMA_QGP=1, SIGMA_HAD=0.4
# NSAMPLE=100000000, Tblast=102, UPERPblast(x,y)=(0.732,0.732)
# SOVERUD=0.93, QUARK_ENTROPY_RATIO=0.18, BARYON_FUDGE=0.666667
# ------- normalization=0.079265 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
  0.15 0.360648 0.0116059 0.1136 0.314989 0.483191 -0.122544 0
  0.25 0.363718 0.0126922 0.1056 0.290335 0.478757 -0.114695 0
  0.35 0.353768 0.013506 0.0939 0.265428 0.45323 -0.099462 0
  0.45 0.364902 0.0158952 0.0848 0.232391 0.454407 -0.0895043 0
  0.55 0.350922 0.0173935 0.0717 0.204319 0.425805 -0.0748829 0
  0.65 0.345409 0.0198071 0.061 0.176602 0.405431 -0.0605882 0
  0.75 0.325935 0.0225742 0.0477 0.146348 0.371717 -0.045098 0
  0.85 0.327992 0.0283819 0.0384 0.117076 0.36045 -0.0324575 0
  0.95 0.295951 0.0335176 0.0264 0.0892039 0.319493 -0.0235416 0
  1.05 0.264617 0.043535 0.0162 0.0612205 0.280952 -0.0179678 0
  1.15 0.254602 0.069204 0.0094 0.0369203 0.265437 -0.0108341 0
  1.25 0.251877 0.135437 0.0047 0.0186599 0.257236 -0.00535909 0
