# ICODE=321, JCODE=-321
# SIGMA_QGP=1.1137, SIGMA_HAD=0.367298
# NSAMPLE=10000000, Tblast=107.55, UPERPblast(x,y)=(0.7001,0.7001)
# SOVERUD=0.6622, QUARK_ENTROPY_RATIO=0.2132, BARYON_FUDGE=0.7298
# ------- normalization=0.0568412 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0849  0.0004  0.0794 -0.0006  0.0061
0.150  0.0803  0.0004  0.0752 -0.0005  0.0056
0.250  0.0732  0.0004  0.0688 -0.0004  0.0049
0.350  0.0669  0.0004  0.0628 -0.0004  0.0045
0.450  0.0579  0.0004  0.0546 -0.0004  0.0037
0.550  0.0493  0.0004  0.0463 -0.0001  0.0031
0.650  0.0423  0.0004  0.0397 -0.0001  0.0027
0.750  0.0342  0.0003  0.0323 -0.0001  0.0021
0.850  0.0274  0.0003  0.0258 -0.0001  0.0017
0.950  0.0203  0.0003  0.0193 -0.0000  0.0009
1.050  0.0139  0.0002  0.0131  0.0000  0.0007
1.150  0.0091  0.0002  0.0086 -0.0000  0.0004
1.250  0.0052  0.0001  0.0051 -0.0000  0.0001
1.350  0.0024  0.0001  0.0024 -0.0000  0.0000
1.450  0.0009  0.0001  0.0009  0.0000  0.0000
1.550  0.0002  0.0000  0.0002  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
