# ICODE=211, JCODE=-2212
# SIGMA_QGP=1.1137, SIGMA_HAD=0.367298
# NSAMPLE=10000000, Tblast=107.55, UPERPblast(x,y)=(0.7001,0.7001)
# SOVERUD=0.6622, QUARK_ENTROPY_RATIO=0.2132, BARYON_FUDGE=0.7298
# ------- normalization=0.00598679 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0140  0.0000  0.0019  0.0043  0.0078
0.150  0.0122  0.0000  0.0018  0.0041  0.0062
0.250  0.0094  0.0000  0.0016  0.0039  0.0039
0.350  0.0070  0.0000  0.0021  0.0034  0.0016
0.450  0.0036  0.0000  0.0017  0.0026 -0.0006
0.550  0.0028  0.0000  0.0016  0.0021 -0.0009
0.650  0.0026  0.0000  0.0012  0.0016 -0.0003
0.750  0.0023  0.0000  0.0013  0.0012 -0.0002
0.850  0.0019  0.0000  0.0009  0.0009  0.0001
0.950  0.0017  0.0000  0.0009  0.0005  0.0003
1.050  0.0010  0.0000  0.0004  0.0003  0.0002
1.150  0.0009  0.0000  0.0006  0.0002  0.0001
1.250  0.0004  0.0000  0.0002  0.0001  0.0001
1.350  0.0001  0.0000  0.0000  0.0000  0.0000
1.450  0.0001  0.0000  0.0001  0.0000  0.0000
1.550  0.0000  0.0000  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
