# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.117359 -----------------
#dely    BF
0.050  0.1905  0.0012
0.150  0.1862  0.0012
0.250  0.1745  0.0012
0.350  0.1498  0.0011
0.450  0.1285  0.0010
0.550  0.1057  0.0009
0.650  0.0789  0.0007
0.750  0.0597  0.0006
0.850  0.0420  0.0005
0.950  0.0290  0.0004
1.050  0.0159  0.0003
1.150  0.0082  0.0002
1.250  0.0038  0.0001
1.350  0.0007  0.0000
1.450  0.0002  0.0000
1.550 -0.0001 -0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
