# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.17092 -----------------
#dely    BF
0.050  0.2872  0.0007
0.150  0.2609  0.0006
0.250  0.2301  0.0006
0.350  0.2030  0.0005
0.450  0.1713  0.0005
0.550  0.1474  0.0005
0.650  0.1191  0.0004
0.750  0.0905  0.0003
0.850  0.0691  0.0003
0.950  0.0483  0.0002
1.050  0.0338  0.0002
1.150  0.0235  0.0002
1.250  0.0124  0.0001
1.350  0.0070  0.0001
1.450  0.0030  0.0000
1.550  0.0024  0.0000
1.650  0.0001  0.0000
1.750 -0.0000 -0.0000
