'uu_width','ud_width','us_width','ss_width'
0.595994, 0.99518, 1.04611, 0.895628
0.547676, 0.883823, 0.863586, 0.988949
0.576572, 0.965194, 0.783802, 1.06114
0.681203, 0.896651, 0.789705, 1.03171
0.661369, 0.846383, 0.868577, 0.983095
0.650546, 0.789625, 0.881799, 1.03098
0.650546, 0.789625, 0.881799, 1.03098
0.670081, 0.874979, 0.884006, 1.02495
0.523004, 0.873233, 0.89972, 0.995938
0.605976, 0.898968, 0.948873, 0.977527
0.611886, 1.04365, 0.916674, 1.01267
0.578675, 1.0185, 0.983013, 0.849875
0.604204, 1.00049, 0.930811, 1.00173
0.616729, 0.926209, 0.914947, 1.04285
0.60573, 0.824479, 0.901772, 1.04575
0.641319, 0.843698, 0.82373, 1.04853
0.595376, 0.885956, 0.893441, 1.04225
0.650998, 0.855712, 0.796646, 1.04306
0.634928, 0.813935, 0.769459, 1.02198
0.520877, 0.862359, 0.820166, 0.973118
0.583152, 0.955421, 0.89391, 0.98256
0.567434, 0.904659, 0.818753, 0.963561
0.62196, 0.981215, 0.937157, 1.0135
0.62196, 0.981215, 0.937157, 1.0135
0.629112, 1.00195, 1.01401, 0.946526
0.651221, 1.13828, 1.02611, 1.02411
0.705515, 1.10315, 0.981268, 1.05779
0.685528, 1.0912, 0.944639, 1.03702
0.649837, 1.13574, 0.975647, 1.03943
0.719196, 1.06435, 1.01001, 1.06192
0.581397, 1.04536, 1.00752, 1.04781
0.626504, 0.999733, 0.912153, 0.941675
0.539566, 0.947354, 0.893818, 0.981834
0.563666, 0.958149, 0.931483, 0.932343
0.608724, 0.809498, 1.03133, 0.809348
0.566953, 0.821586, 0.914701, 0.882885
0.628898, 0.777672, 0.908313, 0.923194
0.621904, 0.722846, 0.90891, 0.868348
0.586078, 0.832525, 0.942122, 0.849769
0.621348, 0.907057, 0.958127, 0.88283
0.587551, 0.883024, 0.883386, 0.919638
0.614823, 0.832004, 0.874049, 0.898387
0.553633, 0.818175, 0.756191, 0.945638
0.669102, 0.817627, 0.833384, 1.02614
0.627928, 0.848737, 0.80618, 0.978989
0.616018, 0.781814, 0.896594, 0.964508
0.693133, 0.73631, 0.873277, 1.00925
0.597188, 0.803256, 0.870232, 1.05051
0.498565, 0.766368, 0.790516, 0.93065
0.635843, 0.876094, 0.892743, 1.00974
0.63739, 0.955555, 0.951826, 1.01009
0.655873, 0.937629, 0.940342, 0.940887
0.61227, 0.958203, 0.992943, 0.947005
0.576738, 1.00672, 1.02959, 0.971274
0.530731, 1.14041, 1.02652, 0.912293
0.509011, 1.13236, 1.01683, 1.0152
0.560896, 1.14819, 1.06417, 0.965309
0.59449, 1.24104, 1.05927, 0.967636
0.569685, 1.21162, 1.09681, 0.935471
0.58082, 1.19972, 1.04147, 0.985952
0.598821, 1.08315, 1.04922, 0.82277
0.653849, 0.988138, 1.02715, 0.886059
0.653849, 0.988138, 1.02715, 0.886059
0.611933, 0.989953, 0.987444, 0.913602
0.5601, 0.90012, 0.910307, 0.999317
0.632381, 0.751606, 0.9768, 0.82244
0.591329, 0.73681, 0.996052, 0.798132
0.621646, 0.715747, 1.00306, 0.795186
0.564037, 0.72138, 0.908471, 0.936325
0.611245, 0.852718, 0.910908, 1.01988
0.540031, 0.952052, 0.881216, 0.960583
0.612728, 0.80994, 0.899027, 0.922032
0.716461, 0.687034, 1.00286, 0.924272
0.773457, 0.675935, 0.971557, 0.95266
0.720685, 0.585152, 1.01908, 0.94427
0.796823, 0.570811, 1.00802, 0.890855
0.72882, 0.617621, 0.949178, 0.934424
0.705499, 0.577535, 0.955181, 0.871669
0.614533, 0.435437, 0.929818, 0.896678
0.626734, 0.5224, 0.956018, 0.804754
0.777564, 0.511673, 1.09182, 0.900987
0.583086, 0.501335, 0.875212, 0.831973
0.652079, 0.548734, 0.819377, 0.849258
0.668826, 0.679641, 0.900595, 0.83453
0.750991, 0.511808, 0.936222, 0.87678
0.74645, 0.447845, 0.946501, 0.875359
0.730893, 0.550514, 0.966494, 0.959206
0.657725, 0.588349, 0.781663, 1.01159
0.639989, 0.680345, 0.767148, 0.917926
0.701222, 0.408982, 0.821407, 0.921034
0.689698, 0.446052, 0.847671, 0.934136
0.768653, 0.404229, 0.943807, 0.936379
0.679754, 0.424054, 0.877511, 0.922058
0.744473, 0.475975, 0.925052, 0.96343
0.821179, 0.345324, 0.935042, 0.975544
0.757341, 0.320485, 1.03651, 0.910997
0.801905, 0.357072, 0.904487, 0.932342
0.720444, 0.453687, 0.85407, 0.912412
0.720444, 0.453687, 0.85407, 0.912412
0.680608, 0.470606, 0.760241, 0.9217
0.621514, 0.468829, 0.669076, 0.897739
0.621189, 0.429537, 0.665428, 0.870631
0.637657, 0.426706, 0.707592, 0.960237
0.703698, 0.316986, 0.737637, 1.01913
0.703698, 0.316986, 0.737637, 1.01913
0.658592, 0.303238, 0.752334, 0.93001
0.724294, 0.285592, 0.787659, 0.918645
0.707516, 0.284406, 0.776515, 0.943131
0.79122, 0.282341, 0.855472, 1.02091
0.702671, 0.210393, 0.816548, 0.954511
0.766009, 0.20207, 0.803891, 1.00564
0.738895, 0.105117, 0.929175, 0.976509
0.730642, 0.201848, 0.793988, 1.10708
0.705148, 0.240472, 0.77844, 1.08242
0.6701, 0.281849, 0.664896, 1.06968
0.674809, 0.293289, 0.636515, 0.994487
0.694331, 0.322036, 0.726956, 1.04307
0.756711, 0.374057, 0.732866, 0.983114
0.752416, 0.427061, 0.736485, 0.918218
0.670794, 0.424958, 0.817815, 0.833492
0.639885, 0.454092, 0.835152, 0.89729
0.579921, 0.573481, 0.884732, 0.842351
0.592725, 0.670528, 0.831161, 0.900036
0.589183, 0.709952, 0.932667, 0.965104
0.621463, 0.638577, 0.981984, 0.926374
0.731668, 0.605263, 0.937554, 0.912266
0.644472, 0.457318, 0.984414, 0.887965
0.712941, 0.416238, 0.853119, 1.02175
0.569933, 0.410651, 0.785083, 0.943377
0.631395, 0.359126, 0.769294, 0.930849
0.621131, 0.29078, 0.803606, 0.856682
0.754371, 0.304671, 0.851426, 0.936459
0.810066, 0.390876, 0.984476, 0.907468
0.726261, 0.364817, 0.920162, 0.938558
0.702685, 0.382351, 0.838815, 0.948742
0.697485, 0.44987, 0.885303, 0.933349
0.735316, 0.326313, 0.827946, 0.89405
0.660414, 0.329453, 0.82736, 0.928566
0.694797, 0.362244, 0.835396, 0.88671
0.685894, 0.376923, 0.868336, 0.903665
0.664622, 0.338523, 0.831299, 0.938243
0.707014, 0.420845, 0.719861, 0.962612
0.772183, 0.463304, 0.813321, 0.999617
0.741715, 0.289426, 0.989441, 0.916347
0.745309, 0.306119, 0.995143, 0.894905
0.81105, 0.329238, 1.00863, 0.958543
