'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_us_width','InvCoshPar_us_g0','InvCoshPar_us_g1','InvCoshPar_ss_width','InvCoshPar_ss_g0','InvCoshPar_ss_g1'
0.278115,0.265992,0.732646,0.810383,0.0475709,0.280185,0.648358,0.116941,0.518234,0.0596722,0.585281,0.976381
0.241465,0.283803,0.719878,0.823736,0.0455279,0.274085,0.63808,0.117409,0.51531,0.0565725,0.592446,0.948784
0.251342,0.270351,0.685765,0.822333,0.0477622,0.285149,0.633332,0.10852,0.467024,0.0488852,0.629711,0.961355
0.232564,0.282416,0.686826,0.823241,0.0445709,0.268987,0.651042,0.112456,0.496512,0.0751979,0.527704,0.959504
0.247102,0.271314,0.6785,0.8469,0.0444523,0.275922,0.680993,0.111458,0.505953,0.0873115,0.496559,0.97353
0.232906,0.28055,0.6793,0.858772,0.0501659,0.309031,0.723943,0.118472,0.561018,0.0940588,0.473492,0.940479
0.233697,0.278703,0.673235,0.846031,0.0523213,0.316238,0.735379,0.119459,0.570797,0.101202,0.458245,0.943584
0.206416,0.302163,0.688707,0.923582,0.049557,0.324198,0.674975,0.126075,0.578382,0.0891996,0.488549,0.957278
0.18997,0.325308,0.729402,0.910342,0.046152,0.303096,0.716131,0.119958,0.565378,0.102818,0.456235,0.95049
0.211891,0.305619,0.724686,0.904048,0.0522586,0.332876,0.740942,0.116015,0.555296,0.112351,0.436551,0.945216
0.218415,0.304796,0.743773,0.929143,0.0607316,0.383292,0.726678,0.120703,0.573639,0.130565,0.412673,0.976951
0.235131,0.28685,0.715082,0.953025,0.0567672,0.368924,0.752712,0.119496,0.577851,0.123021,0.415191,0.930657
0.252151,0.274702,0.707978,0.96365,0.055095,0.362912,0.765936,0.11439,0.556601,0.109393,0.443312,0.951311
0.289096,0.252032,0.692846,0.983051,0.051999,0.351576,0.764597,0.118582,0.577684,0.104008,0.452295,0.943025
0.289096,0.252032,0.692846,0.983051,0.051999,0.351576,0.764597,0.118582,0.577684,0.104008,0.452295,0.943025
0.310326,0.247827,0.716525,0.996945,0.0463527,0.325667,0.758065,0.11418,0.552537,0.106694,0.447013,0.943586
0.328937,0.246174,0.742693,0.982091,0.0500885,0.341497,0.785749,0.106422,0.522829,0.0974647,0.467604,0.949836
0.367741,0.228217,0.720896,0.96772,0.051731,0.346548,0.75905,0.106062,0.511115,0.0790458,0.512487,0.940658
0.377259,0.222437,0.707547,0.991127,0.0592126,0.39066,0.786054,0.107964,0.530877,0.0843434,0.493578,0.919668
0.377259,0.222437,0.707547,0.991127,0.0592126,0.39066,0.786054,0.107964,0.530877,0.0843434,0.493578,0.919668
0.363035,0.230691,0.725506,0.989189,0.0618811,0.403975,0.800437,0.11063,0.549659,0.0763762,0.513057,0.904019
0.333896,0.241461,0.729467,0.921414,0.0696319,0.427167,0.771073,0.118485,0.579602,0.0680789,0.541006,0.910247
0.323509,0.241176,0.710196,0.93341,0.066051,0.411836,0.744426,0.118843,0.571245,0.064414,0.553936,0.90988
0.335167,0.239139,0.720915,0.956176,0.0682926,0.42915,0.745071,0.121669,0.586046,0.052436,0.610101,0.9467
0.343546,0.233634,0.709299,0.931148,0.0679536,0.421064,0.792603,0.119177,0.590937,0.0588347,0.582074,0.943487
0.343546,0.233634,0.709299,0.931148,0.0679536,0.421064,0.792603,0.119177,0.590937,0.0588347,0.582074,0.943487
0.323915,0.230721,0.662825,0.926693,0.0620027,0.389208,0.794311,0.115774,0.574014,0.0815759,0.502701,0.927574
0.321901,0.231981,0.665032,0.959979,0.0553454,0.363307,0.799427,0.117153,0.582898,0.0555877,0.592248,0.926849
0.339161,0.224981,0.662397,0.949183,0.0568439,0.368361,0.791386,0.115581,0.571991,0.0510933,0.61399,0.935235
0.333773,0.233381,0.692092,0.955621,0.0552823,0.361909,0.783999,0.115973,0.57138,0.0536268,0.600669,0.926216
0.333773,0.233381,0.692092,0.955621,0.0552823,0.361909,0.783999,0.115973,0.57138,0.0536268,0.600669,0.926216
0.309086,0.235796,0.658808,0.964762,0.0544349,0.359778,0.774183,0.114049,0.557906,0.0742139,0.517528,0.893225
0.32091,0.230425,0.656097,0.966306,0.0626966,0.402764,0.820744,0.116368,0.586052,0.0733918,0.520408,0.894743
0.295727,0.23365,0.622289,0.936013,0.0636101,0.399918,0.794959,0.11533,0.571952,0.0689071,0.533306,0.885826
0.270059,0.253584,0.656596,0.941213,0.0574894,0.369679,0.776173,0.117915,0.578543,0.0576199,0.571437,0.865309
0.270059,0.253584,0.656596,0.941213,0.0574894,0.369679,0.776173,0.117915,0.578543,0.0576199,0.571437,0.865309
0.321873,0.229669,0.654348,0.874814,0.0664378,0.397728,0.820501,0.120843,0.609017,0.0500997,0.605676,0.870111
0.337945,0.22435,0.657497,0.892056,0.0699061,0.420562,0.824349,0.113137,0.570603,0.0680334,0.539558,0.902201
0.361879,0.213498,0.644732,0.907004,0.0665372,0.40733,0.817815,0.114308,0.574478,0.056728,0.577905,0.879147
0.320722,0.229955,0.653596,0.901742,0.0679814,0.413335,0.783484,0.123402,0.609444,0.0591213,0.573162,0.904584
0.308186,0.234544,0.651316,0.917189,0.0683944,0.41966,0.810423,0.122196,0.612621,0.042768,0.644395,0.876231
0.284051,0.235587,0.606181,0.93181,0.0661582,0.411975,0.800906,0.118934,0.592576,0.0487747,0.615,0.884897
0.258492,0.255772,0.637703,0.917356,0.0646237,0.400256,0.790631,0.119287,0.590806,0.073928,0.519898,0.900636
0.241598,0.267237,0.644062,0.927179,0.0580197,0.368792,0.793344,0.113222,0.560535,0.0941478,0.458772,0.867712
0.233764,0.273007,0.647239,0.931751,0.0557537,0.358296,0.789002,0.119185,0.589703,0.0863648,0.477426,0.865367
0.247491,0.262687,0.639905,0.908925,0.0605978,0.377219,0.787883,0.119352,0.590167,0.0808107,0.500002,0.903304
0.247491,0.262687,0.639905,0.908925,0.0605978,0.377219,0.787883,0.119352,0.590167,0.0808107,0.500002,0.903304
0.211828,0.279276,0.603285,0.934579,0.0546074,0.353115,0.767689,0.123289,0.603075,0.0679121,0.538605,0.895323
0.237774,0.263591,0.616042,0.962239,0.049772,0.335114,0.754882,0.127068,0.617676,0.0387093,0.674505,0.910145
0.258405,0.253895,0.628846,0.946138,0.0480515,0.322247,0.771791,0.123753,0.60699,0.0426185,0.650209,0.901248
0.265606,0.247757,0.618897,0.949545,0.0489821,0.327903,0.797143,0.116105,0.576707,0.0529385,0.597537,0.89509
0.250111,0.262822,0.647773,0.952418,0.0439666,0.302751,0.80083,0.115049,0.572546,0.0860035,0.48001,0.873607
