# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0746423 -----------------
#dely    BF
0.050 -0.1060 -0.0010
0.150 -0.1017 -0.0009
0.250 -0.0924 -0.0009
0.350 -0.0845 -0.0008
0.450 -0.0750 -0.0008
0.550 -0.0672 -0.0008
0.650 -0.0539 -0.0007
0.750 -0.0469 -0.0006
0.850 -0.0377 -0.0005
0.950 -0.0312 -0.0005
1.050 -0.0207 -0.0004
1.150 -0.0134 -0.0003
1.250 -0.0089 -0.0002
1.350 -0.0047 -0.0002
1.450 -0.0018 -0.0001
1.550 -0.0004 -0.0000
1.650 -0.0000 -0.0000
1.750  0.0000  0.0000
