# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.238362 -----------------
#dely    BF    dB     BFVar
0.050  0.3675  0.0002  0.0027
0.150  0.3452  0.0002  0.0037
0.250  0.3136  0.0002  0.0021
0.350  0.2779  0.0002  0.0037
0.450  0.2412  0.0001  0.0040
0.550  0.2049  0.0001  0.0035
0.650  0.1681  0.0001  0.0026
0.750  0.1359  0.0001  0.0016
0.850  0.1048  0.0001  0.0012
0.950  0.0779  0.0001  0.0014
1.050  0.0560  0.0001  0.0021
1.150  0.0385  0.0001  0.0018
1.250  0.0251  0.0000  0.0009
1.350  0.0148  0.0000  0.0003
1.450  0.0079  0.0000  0.0015
1.550  0.0036  0.0000  0.0004
1.650  0.0008  0.0000  0.0001
1.750  0.0000  0.0000  0.0000
