# ICODE=211, JCODE=-321
# SIGMA_QGP=1.0325, SIGMA_HAD=0.454713
# NSAMPLE=10000000, Tblast=75.9915, UPERPblast(x,y)=(0.7544,0.7544)
# SOVERUD=0.8098, QUARK_ENTROPY_RATIO=0.1801, BARYON_FUDGE=0.6182
# ------- normalization=0.0137846 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0197  0.0000  0.0037  0.0040  0.0120
0.150  0.0194  0.0000  0.0035  0.0041  0.0118
0.250  0.0182  0.0000  0.0029  0.0037  0.0115
0.350  0.0166  0.0000  0.0027  0.0031  0.0108
0.450  0.0148  0.0000  0.0027  0.0026  0.0096
0.550  0.0128  0.0000  0.0022  0.0022  0.0083
0.650  0.0107  0.0000  0.0020  0.0017  0.0070
0.750  0.0086  0.0000  0.0016  0.0013  0.0058
0.850  0.0063  0.0000  0.0012  0.0009  0.0042
0.950  0.0048  0.0000  0.0013  0.0006  0.0028
1.050  0.0031  0.0000  0.0009  0.0005  0.0017
1.150  0.0015  0.0000  0.0005  0.0003  0.0008
1.250  0.0007  0.0000  0.0003  0.0002  0.0002
1.350  0.0003  0.0000  0.0002  0.0001  0.0001
1.450  0.0001  0.0000  0.0001  0.0000  0.0000
1.550  0.0001  0.0000  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
