# ICODE=211, JCODE=-211
# SIGMA_QGP=1.0325, SIGMA_HAD=0.454713
# NSAMPLE=10000000, Tblast=75.9915, UPERPblast(x,y)=(0.7544,0.7544)
# SOVERUD=0.8098, QUARK_ENTROPY_RATIO=0.1801, BARYON_FUDGE=0.6182
# ------- normalization=0.218039 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.3122  0.0003  0.0563  0.0839  0.1720
0.150  0.2932  0.0003  0.0531  0.0773  0.1628
0.250  0.2697  0.0003  0.0485  0.0702  0.1509
0.350  0.2437  0.0003  0.0449  0.0617  0.1371
0.450  0.2172  0.0002  0.0401  0.0540  0.1230
0.550  0.1892  0.0002  0.0355  0.0451  0.1085
0.650  0.1612  0.0002  0.0318  0.0368  0.0926
0.750  0.1327  0.0002  0.0267  0.0292  0.0767
0.850  0.1063  0.0002  0.0221  0.0228  0.0615
0.950  0.0828  0.0002  0.0189  0.0167  0.0472
1.050  0.0617  0.0001  0.0152  0.0123  0.0343
1.150  0.0440  0.0001  0.0117  0.0086  0.0237
1.250  0.0298  0.0001  0.0087  0.0056  0.0156
1.350  0.0192  0.0001  0.0063  0.0035  0.0095
1.450  0.0111  0.0001  0.0042  0.0019  0.0050
1.550  0.0050  0.0000  0.0020  0.0008  0.0022
1.650  0.0014  0.0000  0.0008  0.0002  0.0004
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
