# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0 -----------------
#dely    BF_mean   BF_sq    BF_var    Samples
0.050   0.4489  0.2017  0.0125 2000000
0.150   0.4120  0.1698  0.0077 2000000
0.250   0.3758  0.1415  0.0166 2000000
0.350   0.3204  0.1030  0.0175 2000000
0.450   0.2670  0.0714  0.0122 2000000
0.550   0.2194  0.0483  0.0114 2000000
0.650   0.1674  0.0281  0.0049 2000000
0.750   0.1337  0.0179  0.0064 2000000
0.850   0.0997  0.0101  0.0122 2000000
0.950   0.0763  0.0058  0.0038 2000000
1.050   0.0545  0.0030  0.0060 2000000
1.150   0.0403  0.0017  0.0056 2000000
1.250   0.0253  0.0007  0.0038 2000000
1.350   0.0156  0.0003  0.0031 2000000
1.450   0.0115  0.0001  0.0036 2000000
1.550   0.0050  0.0000  0.0010 2000000
1.650   0.0017  0.0000  0.0013 2000000
1.750   0.0008  0.0000  0.0006 2000000
0.050   0.4484  0.2011  0.0089 4000000
0.150   0.4081  0.1666  0.0068 4000000
0.250   0.3721  0.1386  0.0123 4000000
0.350   0.3164  0.1003  0.0130 4000000
0.450   0.2658  0.0707  0.0088 4000000
0.550   0.2176  0.0474  0.0083 4000000
0.650   0.1675  0.0281  0.0035 4000000
0.750   0.1337  0.0179  0.0045 4000000
0.850   0.1003  0.0101  0.0087 4000000
0.950   0.0762  0.0058  0.0027 4000000
1.050   0.0551  0.0031  0.0043 4000000
1.150   0.0399  0.0016  0.0040 4000000
1.250   0.0254  0.0007  0.0027 4000000
1.350   0.0159  0.0003  0.0022 4000000
1.450   0.0110  0.0001  0.0026 4000000
1.550   0.0050  0.0000  0.0007 4000000
1.650   0.0018  0.0000  0.0009 4000000
1.750   0.0006  0.0000  0.0005 4000000
0.050   0.4478  0.2006  0.0073 6000000
0.150   0.4072  0.1659  0.0057 6000000
0.250   0.3700  0.1370  0.0105 6000000
0.350   0.3147  0.0991  0.0109 6000000
0.450   0.2651  0.0703  0.0072 6000000
0.550   0.2168  0.0471  0.0069 6000000
0.650   0.1683  0.0283  0.0030 6000000
0.750   0.1337  0.0179  0.0037 6000000
0.850   0.1007  0.0102  0.0071 6000000
0.950   0.0762  0.0058  0.0022 6000000
1.050   0.0551  0.0030  0.0035 6000000
1.150   0.0395  0.0016  0.0033 6000000
1.250   0.0255  0.0007  0.0022 6000000
1.350   0.0159  0.0003  0.0018 6000000
1.450   0.0108  0.0001  0.0021 6000000
1.550   0.0051  0.0000  0.0006 6000000
1.650   0.0020  0.0000  0.0008 6000000
1.750   0.0005  0.0000  0.0004 6000000
0.050   0.4480  0.2007  0.0064 8000000
0.150   0.4069  0.1656  0.0050 8000000
0.250   0.3688  0.1361  0.0093 8000000
0.350   0.3136  0.0984  0.0097 8000000
0.450   0.2650  0.0702  0.0063 8000000
0.550   0.2164  0.0469  0.0060 8000000
0.650   0.1685  0.0284  0.0027 8000000
0.750   0.1337  0.0179  0.0032 8000000
0.850   0.1013  0.0103  0.0062 8000000
0.950   0.0762  0.0058  0.0019 8000000
1.050   0.0550  0.0030  0.0031 8000000
1.150   0.0393  0.0016  0.0029 8000000
1.250   0.0255  0.0007  0.0019 8000000
1.350   0.0160  0.0003  0.0016 8000000
1.450   0.0105  0.0001  0.0019 8000000
1.550   0.0052  0.0000  0.0005 8000000
1.650   0.0021  0.0000  0.0007 8000000
1.750   0.0005  0.0000  0.0004 8000000
0.050   0.4486  0.2013  0.0059 10000000
0.150   0.4067  0.1654  0.0045 10000000
0.250   0.3677  0.1353  0.0087 10000000
0.350   0.3130  0.0981  0.0087 10000000
0.450   0.2649  0.0702  0.0056 10000000
0.550   0.2160  0.0467  0.0054 10000000
0.650   0.1688  0.0285  0.0025 10000000
0.750   0.1337  0.0179  0.0029 10000000
0.850   0.1017  0.0104  0.0056 10000000
0.950   0.0760  0.0058  0.0017 10000000
1.050   0.0550  0.0030  0.0027 10000000
1.150   0.0393  0.0015  0.0026 10000000
1.250   0.0255  0.0007  0.0017 10000000
1.350   0.0160  0.0003  0.0014 10000000
1.450   0.0104  0.0001  0.0017 10000000
1.550   0.0052  0.0000  0.0005 10000000
1.650   0.0021  0.0000  0.0006 10000000
1.750   0.0005  0.0000  0.0003 10000000
0.050   0.4490  0.2017  0.0054 12000000
0.150   0.4065  0.1652  0.0041 12000000
0.250   0.3669  0.1347  0.0081 12000000
0.350   0.3126  0.0978  0.0080 12000000
0.450   0.2648  0.0702  0.0051 12000000
0.550   0.2158  0.0466  0.0050 12000000
0.650   0.1690  0.0286  0.0023 12000000
0.750   0.1337  0.0179  0.0026 12000000
0.850   0.1020  0.0104  0.0052 12000000
0.950   0.0759  0.0058  0.0016 12000000
1.050   0.0550  0.0030  0.0025 12000000
1.150   0.0392  0.0015  0.0024 12000000
1.250   0.0254  0.0006  0.0016 12000000
1.350   0.0160  0.0003  0.0013 12000000
1.450   0.0103  0.0001  0.0016 12000000
1.550   0.0052  0.0000  0.0004 12000000
1.650   0.0022  0.0000  0.0006 12000000
1.750   0.0005  0.0000  0.0003 12000000
0.050   0.4491  0.2017  0.0050 14000000
0.150   0.4064  0.1651  0.0038 14000000
0.250   0.3663  0.1343  0.0076 14000000
0.350   0.3122  0.0975  0.0075 14000000
0.450   0.2648  0.0701  0.0048 14000000
0.550   0.2157  0.0466  0.0046 14000000
0.650   0.1691  0.0286  0.0022 14000000
0.750   0.1337  0.0179  0.0024 14000000
0.850   0.1022  0.0105  0.0048 14000000
0.950   0.0758  0.0057  0.0015 14000000
1.050   0.0550  0.0030  0.0023 14000000
1.150   0.0391  0.0015  0.0022 14000000
1.250   0.0254  0.0006  0.0014 14000000
1.350   0.0160  0.0003  0.0012 14000000
1.450   0.0102  0.0001  0.0015 14000000
1.550   0.0052  0.0000  0.0004 14000000
1.650   0.0022  0.0000  0.0006 14000000
1.750   0.0005  0.0000  0.0003 14000000
0.050   0.4491  0.2017  0.0047 16000000
0.150   0.4065  0.1653  0.0036 16000000
0.250   0.3658  0.1339  0.0072 16000000
0.350   0.3120  0.0974  0.0070 16000000
0.450   0.2646  0.0701  0.0045 16000000
0.550   0.2156  0.0465  0.0043 16000000
0.650   0.1692  0.0286  0.0020 16000000
0.750   0.1336  0.0179  0.0023 16000000
0.850   0.1024  0.0105  0.0045 16000000
0.950   0.0758  0.0057  0.0014 16000000
1.050   0.0551  0.0030  0.0022 16000000
1.150   0.0391  0.0015  0.0021 16000000
1.250   0.0254  0.0006  0.0013 16000000
1.350   0.0161  0.0003  0.0011 16000000
1.450   0.0101  0.0001  0.0014 16000000
1.550   0.0052  0.0000  0.0004 16000000
1.650   0.0022  0.0000  0.0005 16000000
1.750   0.0005  0.0000  0.0003 16000000
0.050   0.4491  0.2017  0.0045 18000000
0.150   0.4067  0.1654  0.0035 18000000
0.250   0.3656  0.1337  0.0069 18000000
0.350   0.3119  0.0973  0.0066 18000000
0.450   0.2644  0.0699  0.0042 18000000
0.550   0.2155  0.0465  0.0041 18000000
0.650   0.1694  0.0287  0.0020 18000000
0.750   0.1335  0.0178  0.0022 18000000
0.850   0.1024  0.0105  0.0043 18000000
0.950   0.0757  0.0057  0.0014 18000000
1.050   0.0551  0.0030  0.0020 18000000
1.150   0.0390  0.0015  0.0020 18000000
1.250   0.0254  0.0006  0.0013 18000000
1.350   0.0161  0.0003  0.0011 18000000
1.450   0.0100  0.0001  0.0013 18000000
1.550   0.0053  0.0000  0.0004 18000000
1.650   0.0023  0.0000  0.0005 18000000
1.750   0.0005  0.0000  0.0003 18000000
0.050   0.4491  0.2017  0.0042 20000000
0.150   0.4068  0.1655  0.0033 20000000
0.250   0.3653  0.1335  0.0066 20000000
0.350   0.3118  0.0973  0.0063 20000000
0.450   0.2642  0.0698  0.0041 20000000
0.550   0.2155  0.0464  0.0039 20000000
0.650   0.1695  0.0287  0.0019 20000000
0.750   0.1334  0.0178  0.0021 20000000
0.850   0.1024  0.0105  0.0041 20000000
0.950   0.0757  0.0057  0.0013 20000000
1.050   0.0551  0.0030  0.0019 20000000
1.150   0.0390  0.0015  0.0019 20000000
1.250   0.0254  0.0006  0.0012 20000000
1.350   0.0161  0.0003  0.0010 20000000
1.450   0.0100  0.0001  0.0013 20000000
1.550   0.0052  0.0000  0.0003 20000000
1.650   0.0023  0.0000  0.0005 20000000
1.750   0.0005  0.0000  0.0002 20000000
