# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.243119 -----------------
#dely    BF
0.050  0.3783  0.0030
0.150  0.3246  0.0026
0.250  0.3067  0.0026
0.350  0.2631  0.0023
0.450  0.2507  0.0023
0.550  0.2109  0.0021
0.650  0.1769  0.0019
0.750  0.1439  0.0017
0.850  0.1172  0.0015
0.950  0.0883  0.0013
1.050  0.0628  0.0010
1.150  0.0365  0.0007
1.250  0.0392  0.0009
1.350  0.0176  0.0005
1.450  0.0094  0.0003
1.550  0.0036  0.0002
1.650  0.0020  0.0001
1.750 -0.0004 -0.0001
