# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0938055 -----------------
#dely    BF    dB     BFVar
0.050  0.1681  0.0020  0.0082
0.150  0.1567  0.0019  0.0245
0.250  0.1342  0.0017  0.0082
0.350  0.1203  0.0016  0.0065
0.450  0.0979  0.0014  0.0051
0.550  0.0752  0.0012  0.0047
0.650  0.0601  0.0011  0.0045
0.750  0.0486  0.0010  0.0082
0.850  0.0304  0.0007  0.0033
0.950  0.0217  0.0006  0.0044
1.050  0.0133  0.0004  0.0010
1.150  0.0075  0.0003  0.0007
1.250  0.0028  0.0002  0.0008
1.350  0.0010  0.0001  0.0003
1.450  0.0002  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
