# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0640533 -----------------
#dely    BF
0.050 -0.1330 -0.0002
0.150 -0.1216 -0.0001
0.250 -0.1046 -0.0001
0.350 -0.0844 -0.0001
0.450 -0.0651 -0.0001
0.550 -0.0465 -0.0001
0.650 -0.0343 -0.0001
0.750 -0.0226 -0.0000
0.850 -0.0155 -0.0000
0.950 -0.0082 -0.0000
1.050 -0.0060 -0.0000
1.150 -0.0033 -0.0000
1.250 -0.0008 -0.0000
1.350  0.0010  0.0000
1.450  0.0017  0.0000
1.550  0.0018  0.0000
1.650  0.0008  0.0000
1.750  0.0001  0.0000
