# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.0551934 -----------------
#dely    BF
0.050  0.0872  0.0037
0.150  0.0837  0.0036
0.250  0.0749  0.0035
0.350  0.0736  0.0037
0.450  0.0582  0.0031
0.550  0.0479  0.0027
0.650  0.0344  0.0023
0.750  0.0350  0.0025
0.850  0.0179  0.0016
0.950  0.0233  0.0024
1.050  0.0087  0.0011
1.150  0.0037  0.0006
1.250  0.0027  0.0005
1.350  0.0007  0.0002
1.450 -0.0001 -0.0001
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
