# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0836011 -----------------
#dely    BF
0.050 -0.1055 -0.0007
0.150 -0.0675 -0.0005
0.250 -0.0702 -0.0005
0.350 -0.0880 -0.0007
0.450 -0.0546 -0.0005
0.550 -0.0577 -0.0005
0.650 -0.0732 -0.0007
0.750 -0.0609 -0.0007
0.850 -0.0401 -0.0005
0.950 -0.0261 -0.0003
1.050 -0.0446 -0.0007
1.150 -0.0426 -0.0007
1.250 -0.0335 -0.0006
1.350 -0.0270 -0.0006
1.450 -0.0252 -0.0007
1.550 -0.0137 -0.0004
1.650 -0.0061 -0.0003
1.750  0.0003  0.0000
