# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0901751 -----------------
#dely    BF    dB     BFVar
0.050  0.1668  0.0013  0.0079
0.150  0.1422  0.0012  0.0095
0.250  0.1182  0.0012  0.0103
0.350  0.0966  0.0011  0.0053
0.450  0.0896  0.0013  0.0049
0.550  0.0758  0.0012  0.0047
0.650  0.0648  0.0012  0.0048
0.750  0.0530  0.0012  0.0039
0.850  0.0367  0.0010  0.0034
0.950  0.0286  0.0009  0.0027
1.050  0.0150  0.0006  0.0016
1.150  0.0093  0.0005  0.0011
1.250  0.0037  0.0003  0.0016
1.350  0.0011  0.0001  0.0003
1.450  0.0003  0.0001  0.0002
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
