# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0 -----------------
#dely    BF_mean   BF_sq    BF_var    Samples
0.050  -0.1366  0.0188  0.0102 2000000
0.150  -0.1258  0.0159  0.0087 2000000
0.250  -0.1063  0.0114  0.0083 2000000
0.350  -0.0790  0.0064  0.0131 2000000
0.450  -0.0659  0.0045  0.0107 2000000
0.550  -0.0453  0.0021  0.0082 2000000
0.650  -0.0247  0.0007  0.0092 2000000
0.750  -0.0115  0.0001  0.0039 2000000
0.850   0.0026  0.0000  0.0047 2000000
0.950   0.0141  0.0002  0.0038 2000000
1.050   0.0200  0.0004  0.0035 2000000
1.150   0.0236  0.0006  0.0034 2000000
1.250   0.0249  0.0006  0.0025 2000000
1.350   0.0238  0.0006  0.0023 2000000
1.450   0.0197  0.0004  0.0031 2000000
1.550   0.0189  0.0004  0.0019 2000000
1.650   0.0106  0.0001  0.0017 2000000
1.750   0.0034  0.0000  0.0008 2000000
0.050  -0.1360  0.0186  0.0072 4000000
0.150  -0.1234  0.0153  0.0067 4000000
0.250  -0.1051  0.0111  0.0061 4000000
0.350  -0.0809  0.0066  0.0095 4000000
0.450  -0.0679  0.0047  0.0078 4000000
0.550  -0.0440  0.0020  0.0059 4000000
0.650  -0.0247  0.0007  0.0065 4000000
0.750  -0.0105  0.0001  0.0030 4000000
0.850   0.0025  0.0000  0.0034 4000000
0.950   0.0139  0.0002  0.0027 4000000
1.050   0.0196  0.0004  0.0025 4000000
1.150   0.0233  0.0005  0.0024 4000000
1.250   0.0242  0.0006  0.0019 4000000
1.350   0.0230  0.0005  0.0018 4000000
1.450   0.0193  0.0004  0.0022 4000000
1.550   0.0180  0.0003  0.0017 4000000
1.650   0.0106  0.0001  0.0012 4000000
1.750   0.0034  0.0000  0.0006 4000000
0.050  -0.1356  0.0184  0.0059 6000000
0.150  -0.1230  0.0152  0.0055 6000000
0.250  -0.1041  0.0109  0.0052 6000000
0.350  -0.0819  0.0068  0.0079 6000000
0.450  -0.0677  0.0046  0.0064 6000000
0.550  -0.0442  0.0020  0.0049 6000000
0.650  -0.0252  0.0007  0.0053 6000000
0.750  -0.0104  0.0001  0.0024 6000000
0.850   0.0022  0.0000  0.0028 6000000
0.950   0.0137  0.0002  0.0023 6000000
1.050   0.0193  0.0004  0.0021 6000000
1.150   0.0229  0.0005  0.0020 6000000
1.250   0.0241  0.0006  0.0016 6000000
1.350   0.0226  0.0005  0.0016 6000000
1.450   0.0191  0.0004  0.0018 6000000
1.550   0.0173  0.0003  0.0017 6000000
1.650   0.0105  0.0001  0.0010 6000000
1.750   0.0035  0.0000  0.0005 6000000
0.050  -0.1353  0.0183  0.0052 8000000
0.150  -0.1226  0.0151  0.0048 8000000
0.250  -0.1039  0.0108  0.0045 8000000
0.350  -0.0826  0.0069  0.0069 8000000
0.450  -0.0675  0.0046  0.0056 8000000
0.550  -0.0444  0.0020  0.0042 8000000
0.650  -0.0254  0.0007  0.0046 8000000
0.750  -0.0105  0.0001  0.0021 8000000
0.850   0.0021  0.0000  0.0024 8000000
0.950   0.0133  0.0002  0.0021 8000000
1.050   0.0192  0.0004  0.0019 8000000
1.150   0.0227  0.0005  0.0018 8000000
1.250   0.0240  0.0006  0.0014 8000000
1.350   0.0225  0.0005  0.0014 8000000
1.450   0.0191  0.0004  0.0016 8000000
1.550   0.0170  0.0003  0.0016 8000000
1.650   0.0104  0.0001  0.0009 8000000
1.750   0.0035  0.0000  0.0004 8000000
0.050  -0.1352  0.0183  0.0046 10000000
0.150  -0.1223  0.0150  0.0043 10000000
0.250  -0.1039  0.0108  0.0040 10000000
0.350  -0.0831  0.0069  0.0063 10000000
0.450  -0.0672  0.0045  0.0050 10000000
0.550  -0.0444  0.0020  0.0038 10000000
0.650  -0.0254  0.0007  0.0042 10000000
0.750  -0.0107  0.0001  0.0020 10000000
0.850   0.0022  0.0000  0.0022 10000000
0.950   0.0131  0.0002  0.0019 10000000
1.050   0.0192  0.0004  0.0017 10000000
1.150   0.0225  0.0005  0.0017 10000000
1.250   0.0238  0.0006  0.0013 10000000
1.350   0.0224  0.0005  0.0013 10000000
1.450   0.0191  0.0004  0.0014 10000000
1.550   0.0167  0.0003  0.0015 10000000
1.650   0.0103  0.0001  0.0008 10000000
1.750   0.0035  0.0000  0.0004 10000000
0.050  -0.1352  0.0183  0.0042 12000000
0.150  -0.1221  0.0149  0.0040 12000000
0.250  -0.1039  0.0108  0.0037 12000000
0.350  -0.0833  0.0070  0.0058 12000000
