# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.132562 -----------------
#dely    BF    dB     BFVar
0.050  0.1790  0.0001  0.0028
0.150  0.1695  0.0001  0.0026
0.250  0.1570  0.0001  0.0016
0.350  0.1440  0.0001  0.0015
0.450  0.1307  0.0001  0.0021
0.550  0.1161  0.0001  0.0021
0.650  0.0997  0.0001  0.0012
0.750  0.0832  0.0001  0.0013
0.850  0.0682  0.0001  0.0017
0.950  0.0540  0.0001  0.0008
1.050  0.0415  0.0001  0.0011
1.150  0.0304  0.0000  0.0012
1.250  0.0218  0.0000  0.0007
1.350  0.0144  0.0000  0.0012
1.450  0.0093  0.0000  0.0004
1.550  0.0050  0.0000  0.0004
1.650  0.0016  0.0000  0.0001
1.750  0.0001  0.0000  0.0000
