nan 0.141786 0.838459 0.558177 0.180676 0.614105 0.136571 0.973281 0.790484 -1.02624 -2.43272 -4.44577 -0.1963 -6.6039 -5.65655 1.55801 -1.64624 2.43523 -0.624857 -0.431359 0.100947 -18.4814 -7.01502 -3.66091 0.234348 
nan 0.135343 0.841148 0.553616 0.177895 0.614032 0.137842 0.968803 0.777196 0.11532 -2.34131 -4.27658 -0.125251 -6.33641 -5.44088 1.49416 -1.59846 2.38347 -0.555387 -0.433528 0.0962396 -18.1478 -6.87019 -3.63805 0.23704 
nan 0.138251 0.845577 0.551675 0.178338 0.602328 0.127555 0.965468 0.766791 1.29539 -1.9828 -4.14673 -0.0172536 -5.94073 -5.29273 1.48047 -1.60271 2.31545 -0.47232 -0.434879 0.0822206 -17.639 -6.58521 -3.63153 0.259804 
nan 0.146589 0.844903 0.553113 0.170469 0.597129 0.119884 0.950616 0.755669 3.80922 -1.76102 -4.01254 0.0229493 -5.0645 -4.92997 1.3767 -1.59782 2.11998 -0.373482 -0.427348 0.0786036 -16.5924 -6.33631 -3.58157 0.284941 
nan 0.148942 0.850147 0.553202 0.160549 0.584798 0.116554 0.946402 0.742528 6.68575 -1.27744 -3.81826 0.102568 -4.6188 -4.46947 1.30934 -1.57793 1.97285 -0.24496 -0.429679 0.0681629 -16.1484 -6.07347 -3.56501 0.2968 
nan 0.163622 0.855139 0.548502 0.165057 0.585604 0.10911 0.948532 0.744014 5.3125 -1.30355 -3.9797 0.110329 -4.27399 -4.75163 1.30649 -1.6401 1.91398 -0.310035 -0.420463 0.0670785 -15.6375 -5.86233 -3.52601 0.294707 
nan 0.172889 0.862333 0.54407 0.163726 0.579869 0.103523 0.940614 0.737637 5.15962 -0.92184 -3.93204 0.175097 -3.95499 -4.60014 1.22775 -1.66202 1.82352 -0.242768 -0.420251 0.059952 -14.9918 -5.55627 -3.4571 0.306413 
nan 0.170632 0.856474 0.53541 0.170528 0.577866 0.103339 0.937477 0.732256 6.12617 -1.08292 -3.82344 0.210891 -3.73607 -4.66847 1.30033 -1.62833 1.85548 -0.260165 -0.407856 0.0521946 -14.8269 -5.46521 -3.47535 0.309379 
nan 0.165835 0.857776 0.533438 0.164104 0.576822 0.100319 0.933079 0.736843 2.52373 -1.19089 -3.7752 0.197276 -4.66597 -4.78897 1.28388 -1.61944 2.01347 -0.286413 -0.432977 0.0502677 -15.2839 -5.49161 -3.47478 0.313244 
nan 0.172093 0.855067 0.524822 0.16585 0.579551 0.0945848 0.93656 0.733604 4.16235 -1.18897 -3.83479 0.187307 -3.97891 -4.75289 1.25009 -1.63276 1.85358 -0.307906 -0.414787 0.0532073 -14.7161 -5.31558 -3.43492 0.296206 
nan 0.177612 0.859631 0.530527 0.163879 0.574547 0.0893679 0.938214 0.730399 4.58952 -1.13612 -3.80517 0.223755 -3.71967 -4.74353 1.24503 -1.64629 1.79632 -0.295852 -0.414974 0.0474163 -14.4219 -5.19398 -3.44049 0.310658 
nan 0.172714 0.876706 0.529513 0.163611 0.571336 0.0819963 0.940502 0.733035 2.13173 -0.736831 -3.80852 0.329555 -4.2763 -4.80244 1.20197 -1.67277 1.84632 -0.244116 -0.444468 0.0383575 -14.7789 -5.10291 -3.4457 0.319977 
nan 0.171953 0.876732 0.532421 0.166716 0.56628 0.0837873 0.933066 0.728337 2.8494 -0.413091 -3.72089 0.375862 -4.16482 -4.5804 1.17512 -1.66548 1.84336 -0.149653 -0.444144 0.033814 -14.5748 -5.05685 -3.41904 0.337539 
nan 0.170208 0.87608 0.529512 0.157314 0.568312 0.0869821 0.927962 0.722339 4.01436 -0.396271 -3.62069 0.362191 -4.0095 -4.32996 1.10019 -1.62768 1.76036 -0.110319 -0.445328 0.0373467 -14.3642 -5.02225 -3.39147 0.330018 
nan 0.186062 0.883961 0.5301 0.158465 0.559367 0.0939209 0.915233 0.724606 3.33377 0.361904 -3.64775 0.373437 -3.98959 -4.0048 1.01168 -1.67916 1.72909 0.00596812 -0.439606 0.0352031 -13.8995 -4.78847 -3.26915 0.339859 
nan 0.189893 0.88787 0.535918 0.152602 0.551752 0.0891231 0.910647 0.723472 5.61287 0.580448 -3.60044 0.39493 -3.52497 -3.76158 0.991331 -1.70441 1.59192 0.064679 -0.439551 0.0297823 -13.5837 -4.70793 -3.29382 0.366506 
nan 0.189418 0.891172 0.535104 0.14597 0.557757 0.0836598 0.907465 0.729436 3.51684 0.360681 -3.60988 0.371816 -3.98027 -3.88513 0.946556 -1.68838 1.6276 0.0123969 -0.455132 0.0342511 -13.8059 -4.7212 -3.28758 0.350052 
nan 0.195363 0.885326 0.529902 0.141446 0.556865 0.0937224 0.901083 0.727975 2.82642 0.340701 -3.61537 0.306097 -4.1844 -3.81908 0.933741 -1.68529 1.67558 0.00514597 -0.450468 0.0396632 -13.8107 -4.7571 -3.25005 0.344089 
nan 0.195827 0.886065 0.529025 0.151255 0.544533 0.0857124 0.901575 0.726788 5.07915 0.827407 -3.50857 0.404401 -3.5814 -3.61287 0.971209 -1.70198 1.60726 0.0986645 -0.433041 0.0232248 -13.2504 -4.45434 -3.2241 0.36816 
nan 0.203245 0.884949 0.526686 0.160127 0.539366 0.0891413 0.901339 0.731892 4.00551 0.842919 -3.48593 0.354928 -3.97463 -3.67458 1.06945 -1.7219 1.73894 0.0538688 -0.422774 0.0157617 -13.3762 -4.31953 -3.21351 0.372276 
nan 0.205278 0.878723 0.528058 0.157048 0.535383 0.0840915 0.900845 0.737327 3.78129 0.519427 -3.48518 0.314761 -4.12371 -3.76059 1.07698 -1.69805 1.7646 0.00637613 -0.427543 0.0212884 -13.5896 -4.4564 -3.24561 0.364241 
nan 0.204847 0.88514 0.528145 0.157276 0.534253 0.0826593 0.900584 0.730986 2.94266 0.900095 -3.49577 0.409314 -4.03152 -3.74857 1.03147 -1.72496 1.73659 0.070182 -0.433218 0.0138336 -13.3306 -4.28653 -3.20532 0.375829 
nan 0.204847 0.88514 0.528145 0.157276 0.534253 0.0826593 0.900584 0.730986 3.63833 0.723526 -3.48 0.402395 -3.90572 -3.76909 1.04006 -1.7154 1.70609 0.0514109 -0.434607 0.014571 -13.3351 -4.3363 -3.23882 0.378904 
nan 0.203471 0.884651 0.536764 0.161776 0.534542 0.085017 0.89091 0.72984 3.46486 1.16945 -3.46931 0.433291 -3.86509 -3.5593 0.991292 -1.73049 1.73127 0.166705 -0.432872 0.0145729 -13.1344 -4.37902 -3.18184 0.398902 
nan 0.210161 0.889007 0.533824 0.159458 0.533348 0.0886033 0.888435 0.736178 2.85374 1.30157 -3.49899 0.387926 -4.14923 -3.48859 0.981265 -1.74063 1.75749 0.160423 -0.432244 0.0176167 -13.2981 -4.35633 -3.15292 0.385994 
nan 0.210824 0.893162 0.530726 0.170264 0.51733 0.0928233 0.887652 0.73649 2.04172 1.70368 -3.42673 0.428476 -4.48587 -3.41417 1.03771 -1.75415 1.86308 0.200816 -0.426261 0.0042374 -13.351 -4.11711 -3.10993 0.391506 
nan 0.21437 0.891592 0.530987 0.16906 0.512712 0.0916301 0.895793 0.72649 3.41412 1.94642 -3.39626 0.51565 -4.21049 -3.35539 1.04539 -1.75717 1.79604 0.246765 -0.426845 -0.00412038 -13.2953 -4.00821 -3.12704 0.395572 
nan 0.211966 0.895072 0.531718 0.17152 0.504573 0.0882135 0.881244 0.715897 4.85161 2.43532 -3.21142 0.635876 -3.80034 -2.99495 0.968159 -1.73998 1.70723 0.402527 -0.429904 -0.0161876 -12.7596 -3.82066 -3.08435 0.427367 
nan 0.222193 0.899504 0.529404 0.173325 0.503834 0.0859673 0.880515 0.710547 4.0229 2.62933 -3.21371 0.668423 -3.67225 -2.97972 0.923698 -1.76009 1.66104 0.416884 -0.42653 -0.0205476 -12.368 -3.59725 -3.02313 0.428221 
nan 0.219372 0.900811 0.529493 0.182313 0.51317 0.0833644 0.877569 0.706914 2.96736 2.30626 -3.26939 0.697382 -3.44604 -3.27831 0.933432 -1.76182 1.68089 0.374855 -0.42557 -0.0192623 -12.1162 -3.66382 -3.03641 0.436526 
nan 0.222211 0.894968 0.529425 0.183122 0.512512 0.0781887 0.87337 0.704239 3.53425 2.37773 -3.23014 0.703866 -3.14461 -3.17012 0.902881 -1.7618 1.62908 0.408438 -0.418384 -0.0202794 -11.7287 -3.59706 -3.00396 0.446292 
