1697.51 1544.36 1410.61 1151.78 1079.46 899.678 744.971 634.421 489.369 367.604 268.715 188.142 119.767 74.5527 29.6662 5.65018 -0.53211 
1544.36 1445.97 1304.52 1064.15 1005.92 838.473 699.671 599.809 466.268 354.777 263.309 187.252 122.239 79.6083 35.0384 9.24791 0.127544 
1410.61 1304.52 1207.25 976.822 925.111 775.343 647.202 557.622 435.152 333.47 248.922 178.706 118.435 77.3546 35.5008 9.94619 0.324346 
1151.78 1064.15 976.822 810.337 762.062 642.245 540.494 470.501 369.684 286.422 216.457 158.225 107.136 71.6179 34.8254 11.0659 0.716716 
1079.46 1005.92 925.111 762.062 745.975 623.985 531.504 470.772 377.011 300.007 233.071 176.37 124.814 87.5824 46.6058 17.7762 1.82395 
899.678 838.473 775.343 642.245 623.985 537.176 454.943 407.106 328.027 263.572 206.353 157.271 112.738 79.7853 44.0167 16.9968 1.80729 
744.971 699.671 647.202 540.494 531.504 454.943 400.77 359.026 293.266 238.859 190.439 148.445 108.493 78.0028 44.5768 18.1659 2.08795 
634.421 599.809 557.622 470.501 470.772 407.106 359.026 334.084 275.376 231.179 188.232 150.012 113.207 83.7612 50.3628 21.8561 2.77454 
489.369 466.268 435.152 369.684 377.011 328.027 293.266 275.376 236.202 199.087 165.284 134.435 103.74 78.3301 48.289 21.6437 2.87 
367.604 354.777 333.47 286.422 300.007 263.572 238.859 231.179 199.087 175.611 147.004 122.19 96.3944 73.89 47.1254 21.848 3.01779 
268.715 263.309 248.922 216.457 233.071 206.353 190.439 188.232 165.284 147.004 127.746 106.539 85.9472 66.8143 43.3737 20.558 2.91345 
188.142 187.252 178.706 158.225 176.37 157.271 148.445 150.012 134.435 122.19 106.539 92.2135 74.6468 58.8059 38.8858 18.8052 2.71378 
119.767 122.239 118.435 107.136 124.814 112.738 108.493 113.207 103.74 96.3944 85.9472 74.6468 62.9752 49.6936 33.5292 16.4654 2.42791 
74.5527 79.6083 77.3546 71.6179 87.5824 79.7853 78.0028 83.7612 78.3301 73.89 66.8143 58.8059 49.6936 40.3384 27.3345 13.603 2.02863 
29.6662 35.0384 35.5008 34.8254 46.6058 44.0167 44.5768 50.3628 48.289 47.1254 43.3737 38.8858 33.5292 27.3345 19.3298 9.62526 1.45893 
5.65018 9.24791 9.94619 11.0659 17.7762 16.9968 18.1659 21.8561 21.6437 21.848 20.558 18.8052 16.4654 13.603 9.62526 4.95181 0.76116 
-0.53211 0.127544 0.324346 0.716716 1.82395 1.80729 2.08795 2.77454 2.87 3.01779 2.91345 2.71378 2.42791 2.02863 1.45893 0.76116 0.122847 
