167.58 0.45 8.379 
44.8838 0.45 2.24419 
18.1967 0.45 0.909835 
15.0978 0.45 0.754888 
11.3529 0.45 0.567646 
10.9614 0.45 0.548069 
8.10867 0.45 0.405434 
9.20326 0.45 0.460163 
9.48273 0.45 0.474136 
4.58057 0.45 0.229028 
56.8884 0.45 2.84442 
43.9717 0.45 2.19858 
20.1528 0.45 1.00764 
18.9665 0.45 0.948324 
14.2529 0.45 0.712645 
13.7835 0.45 0.689175 
9.1653 0.45 0.458265 
7.68362 0.45 0.384181 
6.69916 0.45 0.334958 
4.93381 0.45 0.246691 
58.7638 0.45 2.93819 
27.0314 0.45 1.35157 
10.9034 0.45 0.545171 
8.74803 0.45 0.437402 
8.74008 0.45 0.437004 
5.45607 0.45 0.272804 
4.83305 0.45 0.241653 
3.86609 0.45 0.193304 
3.10328 0.45 0.155164 
1.93952 0.45 0.0969762 
127.525 0.45 6.37627 
47.1607 0.45 2.35804 
32.6939 0.45 1.6347 
23.0018 0.45 1.15009 
20.4956 0.45 1.02478 
23.4048 0.45 1.17024 
15.3633 0.45 0.768165 
17.4666 0.45 0.873331 
5.6442 0.45 0.28221 
6.94908 0.45 0.347454 
