0.518639 -0.382006 0.639152 0.314732 -0.090875 -0.238605 -0.0310815 -0.0995096 -0.0219895 -0.0175672 -0.0226044 -0.0104301 0.00556416 -0.000276717 -0.00332457 0 0 
0.463296 -0.242635 -0.668164 0.445267 0.224542 0.0968524 0.136362 -0.014117 -0.0394499 0.0385631 -0.00892012 0.00693484 -0.00232826 0.000494197 0.00303126 0 0 
0.41927 -0.0960599 0.153194 -0.602692 0.448674 0.389023 0.145135 0.226212 0.0542976 0.00910674 0.0131249 0.00282772 -0.0135363 -0.00131195 -4.94705e-05 0 0 
0.353522 0.0360867 -0.301294 -0.43287 -0.157208 -0.509276 -0.543053 -0.0611106 0.0458393 -0.102705 0.00889429 0.00623986 -0.00894065 -0.000263102 -0.0010282 0 0 
0.285686 0.203087 -0.00171454 0.07895 -0.616111 0.634461 -0.273897 0.0485342 0.104607 -0.00732594 0.0137591 0.00904555 -0.00984353 -0.00542962 -0.00113267 0 0 
0.233309 0.28944 -0.0551964 -0.0809327 -0.378777 -0.333827 0.6439 0.37905 0.167816 0.0892112 0.0470106 -0.0188598 0.016144 -0.0068225 -0.00154529 0 0 
0.188636 0.348701 0.0155692 -0.12103 0.0363886 0.0337438 0.279762 -0.857714 0.0497692 0.0623093 0.0163724 -0.0669086 0.017484 0.00959862 0.00536392 0 0 
0.153264 0.404131 0.06635 0.0625661 0.0866587 -0.0307096 -0.0610082 0.125595 -0.693819 0.122626 -0.504501 0.114055 0.110517 0.0270309 -0.00516177 0 0 
0.109937 0.369837 0.0927593 0.171124 0.201828 -0.0388548 -0.152477 0.125045 -0.269449 0.0743854 0.792425 -0.150004 -0.0552136 0.00614809 0.0213529 0 0 
0.0675762 0.319129 0.0586449 0.186879 0.199615 -0.00698709 -0.00247116 0.0837172 0.200774 -0.855103 -0.143839 -0.124639 0.0239204 0.00292614 0.000710166 0 0 
0.0502288 0.266305 0.0797298 0.163005 0.214269 -0.0524166 -0.129619 0.0338909 0.386767 0.171411 -0.00376264 0.797327 -0.0931981 0.0601347 -0.00249545 0 0 
0.0307143 0.205595 0.0533645 0.129585 0.168117 -0.0448551 -0.151702 0.0841109 0.280131 0.32089 -0.284891 -0.451576 -0.632375 -0.0985586 -0.0253835 0 0 
0.0171621 0.129346 0.036278 0.0939235 0.141857 -0.0206227 -0.138567 0.0581256 0.278231 0.235375 -0.0763466 -0.198177 0.651572 -0.571035 0.0341358 0 0 
0.0078074 0.0732429 0.0196704 0.0604217 0.0856404 -0.011334 -0.0931157 0.0499062 0.203616 0.170938 -0.0575449 -0.229517 0.362636 0.721938 -0.438799 0 0 
0.00280523 0.0288361 0.0121969 0.0260505 0.0344754 -0.00716848 -0.0437371 0.0278117 0.100484 0.0832658 -0.0549952 -0.110611 0.136264 0.372084 0.897275 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
