0.00387655 0.00420329 0.00420804 0.00426821 0.00382853 0.00438949 0.00612108 0.00392653 0.0042647 0.00579203 0.00604216 0.00671548 0.00432639 0.00432985 0.00501075 0.00427407 0.00547244 0.00473261 0.00414941 0.00439291 0.00451969 0.00465807 0.00393162 0.00516407 0.00387784 0.00524477 0.00680571 0.00472733 0.0043986 0.00420329 0.00620465 0.00595547 0.00479454 0.00525144 0.00555587 0.00479454 0.00369833 0.00451969 0.00426352 0.00603553 0.00387784 0.00587772 0.00493737 0.00479454 0.00571556 0.00486905 0.00508897 0.00409239 0.00571119 0.00445395 0.00451969 0.00524477 0.0039784 0.00459539 0.00420804 0.00989685 0.00612108 0.00445282 0.00524 0.00397965 0.00671548 0.00403208 0.00438949 0.00487418 0.00365891 0.00420448 0.0039278 0.00421398 0.00509388 0.00397965 0.00374001 0.00509388 0.00438949 0.00494648 0.00539886 0.00531673 0.00539422 0.00403208 0.00408872 0.00654734 0.00382853 0.00472415 0.00421398 0.00465807 0.00472733 0.00414459 0.00432639 0.00445395 0.00587772 0.0063732 0.00531391 0.00403332 0.00465485 0.00382984 0.0041458 0.00523714 0.00398342 0.00486905 0.00439291 0.00501474 0.00628869 0.00382984 0.00501075 0.00393162 0.00378254 0.00387655 0.00420329 0.00539144 0.00563095 0.00378387 0.00458559 0.00362183 0.0040875 0.00516891 0.00516407 0.00365891 0.00465807 0.0041458 0.00392653 0.00480288 0.00452301 0.00724345 0.00493838 0.00532801 0.0056274 0.00432523 0.00501175 0.00547244 0.00420329 0.00814049 0.00459539 0.00554866 0.00387655 0.0066293 0.00458668 0.00438949 0.0042647 0.00445731 0.00531673 0.00426821 0.00420448 0.00479767 0.00383375 0.00524 0.00426352 0.00458668 0.0041458 0.0067125 0.00472733 0.00587772 0.00445395 0.00516891 0.00378254 0.00628869 0.00555587 0.0039278 0.00398342 0.0106521 0.0041458 0.00403332 0.0039784 0.00523714 0.00547701 0.00587347 0.00524 0.00452854 0.00571119 0.00571556 0.00378783 0.00378387 0.0069798 0.00516407 0.00571119 0.00383375 0.00452854 0.00369833 0.00365891 0.00439291 0.00452301 0.00555136 0.00501175 0.00445395 0.00493838 0.00365755 0.00531297 0.0054697 0.00501175 0.00628869 0.00571556 0.00516117 0.00539422 0.00439291 0.00524 0.00445395 0.0042647 0.00786878 0.00426821 0.00742076 0.00595967 0.0047935 
0.00394699 0.00418315 0.00400858 0.00425073 0.00451096 0.00369307 0.00573313 0.00389214 0.00418434 0.00487224 0.00495164 0.00548988 0.00472321 0.00353111 0.00418315 0.00509791 0.0058982 0.0043862 0.00425073 0.00649143 0.00431146 0.00479883 0.00379325 0.00472639 0.00431146 0.00565586 0.00581968 0.00400858 0.00487224 0.00424603 0.00465497 0.00573313 0.00581281 0.0055811 0.00649528 0.00431146 0.0047957 0.00406309 0.00369171 0.00614725 0.00431146 0.00541468 0.00437593 0.00458135 0.00407293 0.00384431 0.00451539 0.00389727 0.00438049 0.00444395 0.00384041 0.0050268 0.00406186 0.00432073 0.00533092 0.0103353 0.00573313 0.00383911 0.00472639 0.00431146 0.00451539 0.00406186 0.00412295 0.00452092 0.00384041 0.00437707 0.00384041 0.00517965 0.00444733 0.00364811 0.00360538 0.00480403 0.00360538 0.00445295 0.00666849 0.0052525 0.00502183 0.00360399 0.00400484 0.00549443 0.00369171 0.00356493 0.00452092 0.00533092 0.00451539 0.00378797 0.00356493 0.00406309 0.00459007 0.00606537 0.00378929 0.00431146 0.00374015 0.00465174 0.00384041 0.00412295 0.00356914 0.00631971 0.00487224 0.00451539 0.00479883 0.00458135 0.00486813 0.00389727 0.00378797 0.00572964 0.00424603 0.0047957 0.00425073 0.00352686 0.00424603 0.00458135 0.00606207 0.00480403 0.00573313 0.00342764 0.00472639 0.00394826 0.00369171 0.00487224 0.00406678 0.00581968 0.00374015 0.00452866 0.00378797 0.00369171 0.00412295 0.0052525 0.00524869 0.00533561 0.00401481 0.00389342 0.00406186 0.00479883 0.00384041 0.00458135 0.00406309 0.00623448 0.00533092 0.00360953 0.00465067 0.00451539 0.00418793 0.00598153 0.00360399 0.00369307 0.0042472 0.00406186 0.00365222 0.00533561 0.00364811 0.00495164 0.00406186 0.0065779 0.00487737 0.00556765 0.00666474 0.0079132 0.00412295 0.00384041 0.00406186 0.00389342 0.00445295 0.00486916 0.00581539 0.00632366 0.00412659 0.00541468 0.00395205 0.00394826 0.00502183 0.00418793 0.00400858 0.00356914 0.00401481 0.00360538 0.00356493 0.00487224 0.00465497 0.00502183 0.0042472 0.00412295 0.00360538 0.00373881 0.00369171 0.00472321 0.00364811 0.00573313 0.00590243 0.00540728 0.00487224 0.00458462 0.00412659 0.00556765 0.00374015 0.00565144 0.00487224 0.00517965 0.00710765 0.00597819 
0.00385779 0.0047215 0.00380691 0.00365001 0.00374734 0.00374734 0.00487571 0.00397524 0.00410031 0.00465216 0.00487571 0.00643759 0.00380297 0.00351177 0.00464786 0.00465216 0.00750484 0.00437408 0.00443763 0.00510711 0.0039765 0.00465216 0.00365001 0.00487571 0.00369629 0.00723758 0.00423941 0.0051858 0.00370035 0.00374734 0.00416804 0.0051858 0.00592052 0.00496413 0.00444326 0.0036459 0.00464893 0.0035075 0.0040364 0.00487263 0.00385909 0.00510711 0.00429564 0.00450473 0.00472573 0.00365001 0.0043003 0.00351177 0.00502917 0.00450473 0.00443425 0.00575956 0.00385779 0.00365001 0.00410397 0.0066123 0.00480027 0.00397524 0.00487571 0.00355142 0.00404136 0.00380165 0.00450362 0.00444326 0.00346591 0.00374867 0.0039765 0.00458504 0.00398027 0.00403764 0.0036459 0.0042335 0.00429681 0.0045136 0.00526522 0.00705497 0.00465216 0.00380165 0.00346591 0.00480027 0.00380165 0.0036459 0.00404754 0.00436836 0.0055895 0.00429564 0.00355142 0.00410031 0.00465753 0.0043003 0.00339007 0.00410031 0.00510417 0.0035075 0.00380297 0.00369629 0.00410031 0.0042335 0.00465216 0.00365001 0.00643759 0.00416444 0.00355001 0.00370035 0.00359619 0.00374734 0.00374734 0.0035075 0.00436836 0.00359758 0.00422878 0.00369629 0.00350607 0.00502917 0.00436836 0.00342674 0.00392079 0.00403764 0.00355001 0.0066123 0.00380691 0.00480547 0.0036459 0.00458504 0.00518195 0.00364452 0.00403764 0.0054261 0.00422878 0.00543071 0.00436836 0.00403764 0.00359619 0.00457958 0.0036459 0.00429681 0.00359758 0.0043003 0.00626439 0.00375267 0.00502519 0.00495203 0.00375267 0.00741435 0.00385779 0.0045763 0.00380297 0.00397524 0.00487571 0.00480547 0.00429681 0.00575956 0.00385779 0.00687696 0.00423941 0.0047961 0.0042335 0.00617839 0.00380297 0.00346447 0.00436378 0.00464893 0.00559398 0.00346591 0.00472573 0.00472573 0.00416804 0.0043003 0.00465216 0.00380297 0.00472573 0.00443763 0.00398027 0.00495203 0.00575956 0.00342674 0.0035075 0.00487571 0.00398027 0.00575522 0.00410031 0.0035075 0.00380297 0.00416324 0.00397524 0.00696366 0.00518291 0.00750484 0.00495707 0.00464893 0.00465216 0.00416804 0.00617839 0.004949 0.00346591 0.00457958 0.00450806 0.00626838 0.00526522 0.00350607 
0.00401009 0.00394599 0.0037109 0.00428495 0.00442276 0.00382241 0.00487861 0.0038834 0.00428028 0.00511574 0.00442728 0.00472449 0.0043521 0.00388855 0.0052736 0.00442728 0.00569217 0.00552909 0.00450009 0.00435555 0.00442389 0.00435555 0.00388855 0.00435555 0.00394725 0.00457393 0.00535918 0.00414739 0.00382764 0.0038834 0.0056081 0.00395105 0.00495387 0.00422147 0.00395105 0.0043521 0.00401134 0.00464444 0.0038834 0.00527454 0.00401134 0.00457393 0.00401009 0.00449676 0.00519623 0.00382764 0.00395105 0.00382764 0.00480113 0.00414377 0.00382372 0.00395737 0.0042108 0.00395105 0.0037684 0.0074566 0.00495689 0.00428028 0.00535918 0.00388469 0.00395105 0.00388469 0.00519238 0.00443292 0.00376441 0.0042108 0.00457065 0.00421554 0.00464874 0.00394725 0.00376441 0.00480113 0.00414377 0.00450564 0.00527739 0.00457393 0.00495689 0.00394599 0.00359733 0.00569217 0.00442389 0.00394725 0.00395105 0.00435555 0.00487861 0.00394599 0.00414377 0.00382241 0.00511574 0.00480113 0.00442389 0.0043521 0.00388469 0.00495387 0.00519238 0.00376441 0.00457065 0.00457065 0.00421554 0.00457393 0.00464874 0.00394725 0.00428028 0.00421554 0.00428028 0.00456955 0.00511183 0.00388469 0.00428495 0.00359733 0.00407564 0.00442389 0.00414256 0.00464874 0.00457393 0.00414377 0.00388855 0.00376441 0.0038834 0.00435555 0.00401507 0.00569656 0.00376441 0.00504091 0.00464444 0.00401009 0.00487553 0.00428495 0.00401009 0.00488373 0.00382764 0.00457065 0.0038834 0.00450009 0.00414377 0.00472131 0.00407686 0.00495689 0.00472449 0.0037684 0.00456955 0.00435555 0.00382764 0.00700363 0.00382241 0.00382372 0.00421198 0.00456955 0.00457393 0.00552456 0.00442389 0.00429078 0.00414256 0.00480113 0.00442728 0.00394599 0.00527739 0.0075479 0.00394599 0.00382241 0.00449564 0.00401134 0.00594734 0.00354553 0.00569217 0.00442728 0.00414739 0.00480113 0.00401507 0.00407686 0.0056081 0.00472449 0.00709372 0.00388469 0.00561256 0.00376441 0.00414256 0.00421554 0.00487861 0.00395105 0.00457065 0.00442389 0.00495387 0.00456955 0.00449564 0.00376441 0.00407686 0.0056081 0.00465412 0.00535638 0.00511574 0.00382764 0.00480113 0.0042108 0.00388469 0.00464874 0.00388855 0.00577675 0.00544158 0.00428028 
0.00354752 0.00479843 0.00427023 0.00412734 0.00343874 0.00354752 0.00441757 0.00349212 0.00343874 0.00496235 0.0040577 0.00392236 0.00344019 0.00313128 0.00320545 0.00464596 0.00385291 0.005212 0.00449276 0.00392236 0.00329316 0.00366945 0.00349784 0.00361039 0.00354893 0.00472386 0.00398935 0.00372624 0.00355315 0.00419344 0.0038568 0.00373027 0.00354893 0.00615101 0.00361039 0.00349355 0.00338894 0.003664 0.00372624 0.00378879 0.00360623 0.0048821 0.00324729 0.00441417 0.00366945 0.00329771 0.00448942 0.0052072 0.00456562 0.00344019 0.00338894 0.005212 0.00329164 0.00325344 0.0038568 0.00391853 0.0038568 0.0037249 0.00329771 0.00329316 0.00392236 0.00456562 0.00378747 0.00361039 0.00344019 0.00360484 0.0033399 0.00398935 0.0048821 0.00349355 0.00349355 0.0050433 0.00320701 0.00427023 0.00480259 0.0041237 0.00355315 0.00419344 0.00320701 0.0057127 0.00419463 0.00338894 0.00373027 0.00373027 0.00480259 0.00354752 0.00316779 0.00329164 0.00427023 0.00464596 0.00306674 0.00398559 0.00338894 0.00354893 0.00320545 0.00349355 0.00329316 0.00378879 0.0059695 0.00355315 0.00479947 0.00329164 0.00329164 0.00361039 0.00398433 0.00385161 0.003664 0.00354893 0.00339336 0.00324883 0.00329164 0.00320545 0.00441304 0.00373027 0.0041982 0.00448942 0.0041237 0.00372624 0.00349212 0.00480259 0.00379274 0.00537354 0.00324883 0.00406385 0.00385161 0.003664 0.00354893 0.0040577 0.0033384 0.00650115 0.00344455 0.00338894 0.003664 0.0040577 0.00372624 0.00349355 0.00366536 0.00385291 0.00529008 0.00355315 0.00456453 0.0040577 0.00361039 0.0041237 0.00338746 0.00372624 0.00378879 0.0033384 0.00379274 0.00496235 0.00378879 0.00449276 0.00385161 0.00659052 0.00545755 0.003664 0.00373027 0.00378879 0.00343874 0.00320545 0.00316621 0.00378879 0.0040577 0.00360623 0.00398935 0.00427023 0.00456562 0.00434337 0.00398935 0.00366536 0.0041982 0.00334438 0.0040577 0.00324883 0.00399561 0.00320701 0.00324729 0.00537354 0.00512493 0.00391853 0.00324883 0.00360623 0.00385291 0.00316621 0.00329164 0.00398559 0.00391853 0.00456562 0.00641209 0.00472069 0.00360623 0.0052072 0.00456891 0.0037249 0.00349355 0.0040577 0.00366536 0.00562716 0.00464596 0.00354752 
0.00344256 0.00368934 0.00339134 0.00369069 0.00322664 0.00301018 0.00317981 0.00333035 0.0035016 0.00505284 0.00547277 0.00389245 0.0030905 0.00317981 0.00344256 0.00389245 0.00472242 0.00403747 0.00440695 0.00403747 0.00338692 0.00513626 0.0032789 0.00472559 0.00425455 0.00389631 0.00344836 0.00344401 0.00333635 0.00403376 0.00456631 0.00433027 0.00396247 0.00403747 0.00425808 0.00410624 0.00322819 0.00327738 0.00362646 0.00403376 0.00396247 0.00497003 0.00362508 0.00362508 0.00333635 0.0030905 0.00382377 0.00322819 0.00456303 0.00350303 0.00333185 0.00522027 0.00389117 0.00396626 0.00356808 0.00425455 0.00362646 0.00322664 0.00538992 0.00333185 0.0044879 0.0032789 0.00389117 0.00350731 0.00317824 0.00368934 0.00362646 0.00464556 0.00356808 0.00396247 0.00344401 0.00403747 0.00297678 0.00480637 0.00488786 0.00440695 0.00417986 0.00344256 0.00369069 0.00504987 0.00433027 0.00313388 0.00350731 0.00617343 0.00573509 0.00362508 0.00304815 0.00344256 0.00410989 0.00472559 0.00317981 0.00317981 0.00338692 0.00333185 0.00356247 0.00297678 0.00313388 0.00410624 0.00362646 0.00338692 0.00488479 0.00375516 0.00313228 0.00333635 0.00344256 0.00382246 0.00362508 0.00375649 0.00339134 0.00333185 0.00362508 0.00294299 0.00317824 0.00441035 0.00376048 0.00297678 0.00317981 0.00304979 0.00333035 0.00410624 0.00344836 0.00363059 0.00375649 0.00538992 0.00317824 0.00375516 0.00456303 0.0032789 0.00344256 0.00626508 0.00328347 0.00382377 0.0029751 0.00488786 0.00425455 0.00369069 0.00333185 0.00369069 0.00403376 0.00350303 0.0035016 0.00376048 0.00339134 0.00333185 0.00344256 0.00301184 0.00396247 0.00338544 0.00362646 0.00376048 0.00322819 0.00488786 0.00322664 0.00322819 0.00433373 0.00338544 0.00313866 0.00382377 0.00368934 0.00313228 0.00410502 0.00313388 0.00318453 0.00333185 0.00396626 0.00375649 0.00369069 0.00350303 0.00350731 0.00382377 0.00763356 0.00617586 0.00382377 0.00333185 0.00548007 0.0032789 0.00301018 0.00356387 0.00417986 0.00375649 0.00356387 0.00356387 0.00362646 0.00327738 0.00308888 0.005302 0.00322819 0.00521739 0.00505284 0.00448455 0.00433027 0.00318453 0.00671574 0.0035016 0.00294469 0.00480325 0.00313388 0.00522027 0.00369069 0.00304815 
0.0035248 0.00292818 0.00387095 0.00285381 0.00306337 0.0027612 0.00352622 0.00316611 0.00394262 0.00409686 0.00301732 0.00387095 0.00311516 0.00279003 0.00301567 0.00316769 0.00497838 0.00394769 0.00339915 0.00302229 0.00316769 0.00340356 0.00311516 0.00506599 0.00316769 0.00352622 0.00346183 0.00285381 0.00311997 0.00387095 0.00611508 0.00401799 0.00472803 0.00353047 0.00327937 0.00316769 0.00352622 0.00365845 0.00282033 0.00316769 0.00297225 0.00372884 0.00311356 0.00456336 0.00394389 0.00352622 0.00387095 0.00352622 0.00359225 0.00379924 0.00316769 0.00373286 0.00316611 0.00328394 0.00306989 0.00456445 0.00506303 0.00339768 0.00387482 0.00401799 0.00353047 0.00282033 0.00285206 0.00464911 0.00288864 0.00311356 0.00285381 0.00328394 0.00472803 0.00289037 0.00322246 0.00339915 0.00327937 0.00373286 0.00584673 0.00394389 0.00352622 0.00322091 0.00285381 0.00327937 0.00322246 0.00285381 0.00334279 0.00379924 0.00373286 0.00292818 0.00288864 0.00285206 0.00372884 0.00322711 0.00322246 0.00352622 0.00301732 0.00311516 0.00285206 0.00301732 0.00339915 0.00379924 0.00359225 0.0033383 0.00316769 0.00297056 0.00339768 0.003065 0.00311356 0.0042455 0.0035248 0.00365981 0.00387482 0.00327937 0.00306337 0.00301567 0.00285206 0.00322711 0.00498139 0.00297056 0.00322246 0.00297225 0.00322091 0.00416944 0.00297729 0.00394769 0.0033383 0.00440729 0.00365845 0.00292818 0.00387095 0.00394389 0.00448266 0.00394769 0.00440729 0.00316769 0.00297056 0.0042502 0.00359225 0.00416944 0.00289037 0.00379924 0.00394389 0.00339915 0.00316611 0.00481396 0.00409319 0.00409319 0.00365845 0.00327937 0.00301732 0.00306337 0.00316769 0.0033383 0.00301732 0.00366391 0.00292818 0.00359225 0.00456774 0.00322091 0.00285381 0.00489431 0.00379793 0.00292818 0.00322091 0.00292989 0.00424667 0.00327937 0.00567223 0.0033383 0.00339915 0.003065 0.00394769 0.00401799 0.00549402 0.00401799 0.00339915 0.00322246 0.00380319 0.00379924 0.00288864 0.00322246 0.00549402 0.00301732 0.00359225 0.00292989 0.00432484 0.00301567 0.00316769 0.00372884 0.00322246 0.00424667 0.00373286 0.00365981 0.00359225 0.00316769 0.00506599 0.00409197 0.00301732 0.00316769 0.00301732 0.00387482 0.00409319 0.00327784 
0.00272604 0.00272604 0.0032313 0.0028985 0.00276429 0.00284979 0.00335876 0.00272604 0.00305308 0.00305962 0.00363336 0.00317038 0.00280736 0.00285154 0.00265919 0.00385374 0.00300022 0.00416669 0.00335876 0.00305962 0.0029481 0.00280736 0.0027661 0.00416669 0.0028985 0.00335876 0.00356248 0.00377906 0.0028985 0.00280736 0.00356248 0.00377906 0.00408427 0.0028568 0.00349304 0.0027661 0.00272787 0.00289677 0.00305472 0.0028985 0.0027661 0.00300022 0.00289677 0.00322975 0.00329413 0.0034251 0.00329413 0.00317038 0.0029481 0.0029481 0.00300022 0.00336323 0.00305308 0.0032313 0.00317038 0.00305472 0.00363336 0.00310987 0.00385374 0.00300022 0.00416669 0.00269282 0.00272604 0.00290367 0.00269097 0.00322975 0.0029481 0.0032313 0.00335876 0.00311148 0.00300022 0.00305472 0.0029464 0.00508245 0.0034251 0.00311148 0.00280736 0.00284979 0.00317038 0.00305472 0.00266107 0.0027661 0.0028568 0.00335876 0.00363748 0.00272604 0.00269097 0.00265919 0.00311148 0.0034251 0.00280736 0.00311148 0.00300022 0.0032313 0.00329261 0.00272787 0.00300022 0.00285154 0.00285154 0.00392954 0.00305472 0.00260601 0.00284979 0.00272787 0.00276429 0.00335728 0.00299855 0.00280736 0.00300521 0.0028985 0.00284979 0.00284979 0.00284979 0.00342947 0.00393336 0.00280558 0.00335876 0.00285154 0.00289677 0.00317038 0.0028985 0.00363748 0.00329413 0.00317038 0.00272604 0.00299855 0.00311148 0.00370558 0.00280558 0.00349304 0.00370962 0.00305308 0.00284979 0.00300022 0.00300022 0.00317038 0.00269097 0.00356248 0.00311148 0.00370558 0.00305308 0.0032313 0.00300022 0.00385374 0.0029464 0.00317038 0.00317038 0.00272604 0.00305472 0.00490727 0.00329413 0.00323594 0.00276429 0.0034251 0.0034251 0.00299855 0.00300022 0.00329413 0.00305308 0.00269097 0.0029464 0.0028985 0.00305472 0.00305472 0.00300022 0.00356248 0.0028985 0.0029481 0.00335876 0.00305472 0.00356248 0.00335876 0.00285154 0.00285154 0.00401015 0.00276429 0.00265919 0.0034251 0.00385374 0.00305472 0.00305472 0.00311148 0.00311148 0.00265919 0.00305472 0.00305472 0.00280736 0.00300022 0.0034251 0.00385374 0.00370558 0.00300022 0.00440809 0.00280558 0.0029481 0.00456961 0.00269282 0.00305962 0.00424279 0.0029464 
0.00268418 0.00283281 0.00264288 0.0029436 0.00268418 0.00260092 0.0038438 0.00264098 0.00260092 0.00354469 0.00278115 0.0038438 0.00253275 0.00256609 0.00256414 0.00273218 0.00278115 0.00273218 0.00306346 0.00288701 0.00312647 0.00268604 0.00288701 0.00283281 0.0029436 0.00300247 0.00300247 0.00264288 0.0029436 0.00278115 0.00339629 0.00319136 0.00376627 0.00332638 0.00319136 0.00346624 0.00306346 0.00277935 0.00250296 0.00264288 0.00332638 0.00300247 0.00253077 0.00288527 0.00283281 0.00268604 0.00300247 0.00278115 0.00278115 0.00260284 0.00264288 0.0028922 0.00273035 0.00361453 0.00312647 0.00283281 0.00306346 0.00273035 0.00346768 0.00278115 0.00361453 0.00319136 0.00283104 0.00306835 0.00260092 0.00277935 0.00268604 0.00253275 0.00278115 0.00260284 0.00312647 0.00264288 0.00288527 0.0026086 0.00306346 0.00268604 0.00312647 0.00277935 0.00260284 0.00288701 0.00312647 0.00319136 0.00408225 0.00283281 0.0038477 0.00250096 0.00273035 0.00273035 0.00283281 0.00288701 0.00278115 0.00312647 0.00288701 0.00288701 0.00283104 0.00273218 0.00268604 0.00300247 0.00278115 0.00273218 0.00288701 0.00253077 0.00268418 0.00253275 0.0029419 0.00283281 0.0030008 0.00264288 0.00319136 0.00278115 0.00268418 0.00260092 0.00268418 0.00306346 0.00346768 0.00260092 0.00288701 0.00278115 0.00253077 0.00376627 0.00332638 0.00273218 0.00283281 0.00306346 0.0029419 0.00264098 0.00260284 0.00319136 0.00306183 0.00278115 0.00340071 0.00283104 0.00253077 0.00432837 0.00312647 0.00278115 0.00256414 0.00283281 0.00306346 0.00300247 0.00256414 0.00408225 0.00312647 0.00312647 0.00260092 0.00253275 0.00424556 0.0030008 0.00368982 0.00268604 0.00273218 0.00408593 0.00253077 0.00278115 0.00325804 0.00268418 0.00306346 0.00346768 0.00260092 0.00253077 0.00277935 0.00339629 0.00283281 0.00283281 0.00441189 0.00260284 0.00354045 0.00319136 0.00581935 0.00278115 0.00361453 0.00339629 0.00273218 0.00260284 0.0028381 0.00256414 0.00264098 0.00288701 0.00278115 0.0038438 0.00300247 0.00273218 0.00264288 0.00277935 0.00264288 0.00376627 0.0029436 0.0031898 0.0029436 0.00288701 0.00278115 0.00260284 0.00416711 0.0030008 0.00253275 0.00268604 0.00268604 0.00484198 0.00273218 0.00288527 
0.00235924 0.00255461 0.00250918 0.00246698 0.00230781 0.00233152 0.00260116 0.00260116 0.00239082 0.00282418 0.00265255 0.00260116 0.00260308 0.00265443 0.00255265 0.00282241 0.00359528 0.00315056 0.00288548 0.0029489 0.00407995 0.00260308 0.00276514 0.00255461 0.00265443 0.00270851 0.00236136 0.00391484 0.00391484 0.00239082 0.00276514 0.00246698 0.0030143 0.0030143 0.00246698 0.0029472 0.00242817 0.00246496 0.00239291 0.00250918 0.00239291 0.00329333 0.00235924 0.00270666 0.00246698 0.00260308 0.00282418 0.0033669 0.00308156 0.00242817 0.00322118 0.00416365 0.00255265 0.00270851 0.00512309 0.00315056 0.00270666 0.00276333 0.00391484 0.00276514 0.00260308 0.00260308 0.00265255 0.00250918 0.00235924 0.00255265 0.00236136 0.00260308 0.00246698 0.00255265 0.00246698 0.00288548 0.00239082 0.00322583 0.00250918 0.00351796 0.00265255 0.00242611 0.00250918 0.00270666 0.00260308 0.00250918 0.00265443 0.00270851 0.0029489 0.00239082 0.00233152 0.00233152 0.00260308 0.00255461 0.00250918 0.00255461 0.00255461 0.00270851 0.00265255 0.00255461 0.00270851 0.00250918 0.00260308 0.00270851 0.00265443 0.00255265 0.00270666 0.00236136 0.00255265 0.00276514 0.00255265 0.00250918 0.00255461 0.00276514 0.00270666 0.00239082 0.00265255 0.0033669 0.00270851 0.00239082 0.00270851 0.00246698 0.0037518 0.00282241 0.00265443 0.00375313 0.00260308 0.00255461 0.00242611 0.00235924 0.00236136 0.00255461 0.00242611 0.00265443 0.00329333 0.00235924 0.00242611 0.00375313 0.00246698 0.00282418 0.00250719 0.00265443 0.00242817 0.00242817 0.00255265 0.00265443 0.00322118 0.00255461 0.00282241 0.00255461 0.00246698 0.00260116 0.00494429 0.00242817 0.00239291 0.00276514 0.00246496 0.00375313 0.00255461 0.00239082 0.00270851 0.00255461 0.00246496 0.00230781 0.00260116 0.00246698 0.00270851 0.00424806 0.00265443 0.00260116 0.00282418 0.00255265 0.00250918 0.00270851 0.00391357 0.00270851 0.00288548 0.00260308 0.00352222 0.00246496 0.00239082 0.00265443 0.00246698 0.00260116 0.00242817 0.00246698 0.00255461 0.00242611 0.00236136 0.00260308 0.00246698 0.00260116 0.00308156 0.0029489 0.00239291 0.00239291 0.00352222 0.00270666 0.00242817 0.00255461 0.00242817 0.00344616 0.00255265 0.00239082 
