# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.278856 -----------------
#dely    BF    dB     BFVar
0.050  0.3746  0.0002  0.0016
0.150  0.3513  0.0002  0.0022
0.250  0.3215  0.0002  0.0023
0.350  0.2927  0.0002  0.0030
0.450  0.2643  0.0002  0.0026
0.550  0.2306  0.0001  0.0027
0.650  0.1995  0.0001  0.0018
0.750  0.1710  0.0001  0.0031
0.850  0.1420  0.0001  0.0022
0.950  0.1171  0.0001  0.0028
1.050  0.0942  0.0001  0.0016
1.150  0.0735  0.0001  0.0017
1.250  0.0555  0.0001  0.0016
1.350  0.0413  0.0001  0.0010
1.450  0.0283  0.0000  0.0006
1.550  0.0184  0.0000  0.0006
1.650  0.0096  0.0000  0.0008
1.750  0.0031  0.0000  0.0003
