# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0671001 -----------------
#dely    BF    dB     BFVar
0.050  0.1570  0.0004  0.0031
0.150  0.1414  0.0004  0.0017
0.250  0.1175  0.0004  0.0044
0.350  0.0916  0.0003  0.0042
0.450  0.0654  0.0002  0.0029
0.550  0.0422  0.0002  0.0019
0.650  0.0252  0.0001  0.0021
0.750  0.0154  0.0001  0.0014
0.850  0.0074  0.0000  0.0005
0.950  0.0034  0.0000  0.0009
1.050  0.0019  0.0000  0.0003
1.150  0.0010  0.0000  0.0006
1.250  0.0007  0.0000  0.0002
1.350  0.0005  0.0000  0.0008
1.450  0.0003  0.0000  0.0000
1.550  0.0001  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
