# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=10000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.100375 -----------------
#dely    BF
0.050 -0.1559 -0.0001
0.150 -0.1414 -0.0001
0.250 -0.1278 -0.0001
0.350 -0.1096 -0.0001
0.450 -0.0887 -0.0001
0.550 -0.0751 -0.0001
0.650 -0.0629 -0.0001
0.750 -0.0513 -0.0001
0.850 -0.0428 -0.0000
0.950 -0.0346 -0.0000
1.050 -0.0293 -0.0000
1.150 -0.0250 -0.0000
1.250 -0.0197 -0.0000
1.350 -0.0159 -0.0000
1.450 -0.0114 -0.0000
1.550 -0.0072 -0.0000
1.650 -0.0040 -0.0000
1.750 -0.0012 -0.0000
