# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=10000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0933652 -----------------
#dely    BF
0.050 -0.1576 -0.0001
0.150 -0.1415 -0.0001
0.250 -0.1265 -0.0001
0.350 -0.1042 -0.0001
0.450 -0.0834 -0.0001
0.550 -0.0664 -0.0001
0.650 -0.0562 -0.0001
0.750 -0.0457 -0.0001
0.850 -0.0362 -0.0001
0.950 -0.0294 -0.0000
1.050 -0.0248 -0.0000
1.150 -0.0202 -0.0000
1.250 -0.0156 -0.0000
1.350 -0.0121 -0.0000
1.450 -0.0078 -0.0000
1.550 -0.0044 -0.0000
1.650 -0.0016 -0.0000
1.750 -0.0002 -0.0000
