# ICODE=321, JCODE=-2212
# SIGMA_QGP=1.0325, SIGMA_HAD=0.454713
# NSAMPLE=10000000, Tblast=75.9915, UPERPblast(x,y)=(0.7544,0.7544)
# SOVERUD=0.8098, QUARK_ENTROPY_RATIO=0.1801, BARYON_FUDGE=0.6182
# ------- normalization=0.0129671 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0326  0.0003 -0.0242  0.0482  0.0086
0.150  0.0284  0.0002 -0.0225  0.0437  0.0071
0.250  0.0234  0.0002 -0.0215  0.0385  0.0065
0.350  0.0206  0.0002 -0.0176  0.0327  0.0056
0.450  0.0131  0.0001 -0.0167  0.0259  0.0039
0.550  0.0085  0.0001 -0.0134  0.0193  0.0025
0.650  0.0048  0.0001 -0.0104  0.0138  0.0014
0.750  0.0017  0.0000 -0.0088  0.0096  0.0009
0.850  0.0003  0.0000 -0.0065  0.0062  0.0006
0.950 -0.0008 -0.0000 -0.0044  0.0032  0.0004
1.050 -0.0014 -0.0000 -0.0032  0.0018  0.0001
1.150 -0.0010 -0.0000 -0.0019  0.0009  0.0000
1.250 -0.0003 -0.0000 -0.0008  0.0004  0.0000
1.350 -0.0002 -0.0000 -0.0003  0.0002  0.0000
1.450 -0.0001 -0.0000 -0.0001  0.0000  0.0000
1.550 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
