# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0781862 -----------------
#dely    BF
0.050  0.1786  0.0075
0.150  0.1558  0.0068
0.250  0.1074  0.0051
0.350  0.1027  0.0051
0.450  0.0867  0.0049
0.550  0.0365  0.0023
0.650  0.0487  0.0034
0.750  0.0228  0.0018
0.850  0.0172  0.0016
0.950  0.0128  0.0016
1.050  0.0056  0.0008
1.150  0.0028  0.0005
1.250  0.0026  0.0006
1.350  0.0018  0.0005
1.450 -0.0003 -0.0001
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
