# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.251794 -----------------
#dely    BF
0.050  0.3975  0.0028
0.150  0.3486  0.0025
0.250  0.3336  0.0025
0.350  0.3032  0.0025
0.450  0.2442  0.0021
0.550  0.2317  0.0022
0.650  0.1817  0.0020
0.750  0.1377  0.0017
0.850  0.1155  0.0016
0.950  0.0774  0.0012
1.050  0.0626  0.0011
1.150  0.0361  0.0008
1.250  0.0216  0.0005
1.350  0.0153  0.0005
1.450  0.0083  0.0003
1.550  0.0031  0.0002
1.650 -0.0001 -0.0000
1.750 -0.0001 -0.0000
