# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.180581 -----------------
#dely    BF    dB     BFVar
0.050  0.2114  0.0001  0.0034
0.150  0.1981  0.0001  0.0016
0.250  0.1837  0.0001  0.0020
0.350  0.1758  0.0001  0.0019
0.450  0.1633  0.0001  0.0037
0.550  0.1498  0.0001  0.0028
0.650  0.1359  0.0001  0.0017
0.750  0.1216  0.0001  0.0014
0.850  0.1068  0.0001  0.0015
0.950  0.0911  0.0001  0.0021
1.050  0.0747  0.0001  0.0012
1.150  0.0602  0.0001  0.0012
1.250  0.0469  0.0001  0.0011
1.350  0.0346  0.0000  0.0012
1.450  0.0247  0.0000  0.0008
1.550  0.0159  0.0000  0.0005
1.650  0.0086  0.0000  0.0005
1.750  0.0026  0.0000  0.0001
