# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.247002 -----------------
#dely    BF    dB     BFVar
0.050  0.3995  0.0002  0.0023
0.150  0.3724  0.0002  0.0049
0.250  0.3337  0.0002  0.0047
0.350  0.2948  0.0002  0.0041
0.450  0.2522  0.0002  0.0025
0.550  0.2093  0.0002  0.0023
0.650  0.1686  0.0001  0.0033
0.750  0.1347  0.0001  0.0030
0.850  0.1013  0.0001  0.0028
0.950  0.0736  0.0001  0.0021
1.050  0.0516  0.0001  0.0010
1.150  0.0342  0.0000  0.0012
1.250  0.0218  0.0000  0.0010
1.350  0.0125  0.0000  0.0006
1.450  0.0066  0.0000  0.0003
1.550  0.0026  0.0000  0.0001
1.650  0.0006  0.0000  0.0001
1.750  0.0000  0.0000  0.0000
