# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.290237 -----------------
#dely    BF
0.050  0.4961  0.0027
0.150  0.4797  0.0027
0.250  0.4095  0.0024
0.350  0.3673  0.0024
0.450  0.2772  0.0019
0.550  0.2417  0.0018
0.650  0.1817  0.0015
0.750  0.1418  0.0013
0.850  0.1059  0.0011
0.950  0.0666  0.0008
1.050  0.0540  0.0008
1.150  0.0340  0.0005
1.250  0.0177  0.0003
1.350  0.0155  0.0004
1.450  0.0085  0.0002
1.550  0.0031  0.0001
1.650  0.0020  0.0001
1.750 -0.0002 -0.0000
