# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.202436 -----------------
#dely    BF    dB     BFVar
0.050  0.2655  0.0002  0.0030
0.150  0.2484  0.0002  0.0016
0.250  0.2296  0.0002  0.0021
0.350  0.2094  0.0001  0.0020
0.450  0.1895  0.0001  0.0018
0.550  0.1692  0.0001  0.0014
0.650  0.1473  0.0001  0.0018
0.750  0.1267  0.0001  0.0018
0.850  0.1072  0.0001  0.0014
0.950  0.0884  0.0001  0.0010
1.050  0.0710  0.0001  0.0008
1.150  0.0550  0.0001  0.0011
1.250  0.0420  0.0001  0.0013
1.350  0.0307  0.0000  0.0006
1.450  0.0211  0.0000  0.0005
1.550  0.0138  0.0000  0.0004
1.650  0.0075  0.0000  0.0004
1.750  0.0022  0.0000  0.0002
