# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.219875 -----------------
#dely    BF
0.050  0.3494  0.0021
0.150  0.3463  0.0021
0.250  0.2987  0.0019
0.350  0.2858  0.0019
0.450  0.2165  0.0016
0.550  0.1924  0.0015
0.650  0.1366  0.0012
0.750  0.1085  0.0010
0.850  0.0942  0.0010
0.950  0.0698  0.0008
1.050  0.0372  0.0005
1.150  0.0288  0.0004
1.250  0.0178  0.0003
1.350  0.0071  0.0001
1.450  0.0076  0.0002
1.550  0.0009  0.0000
1.650  0.0015  0.0001
1.750 -0.0003 -0.0000
