# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.0143719 -----------------
#dely    BF
0.050  0.0596  0.0111
0.150 -0.0119 -0.0027
0.250  0.0163  0.0034
0.350  0.0060  0.0015
0.450 -0.0084 -0.0021
0.550  0.0162  0.0045
0.650  0.0186  0.0062
0.750  0.0106  0.0034
0.850  0.0222  0.0067
0.950  0.0031  0.0022
1.050  0.0097  0.0056
1.150  0.0016  0.0016
1.250  0.0000  0.0000
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
