# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.250096 -----------------
#dely    BF    dB     BFVar
0.050  0.3193  0.0002  0.0030
0.150  0.2994  0.0001  0.0024
0.250  0.2764  0.0001  0.0018
0.350  0.2544  0.0001  0.0019
0.450  0.2322  0.0001  0.0025
0.550  0.2071  0.0001  0.0017
0.650  0.1828  0.0001  0.0016
0.750  0.1581  0.0001  0.0016
0.850  0.1347  0.0001  0.0017
0.950  0.1133  0.0001  0.0019
1.050  0.0915  0.0001  0.0012
1.150  0.0728  0.0001  0.0010
1.250  0.0562  0.0001  0.0010
1.350  0.0414  0.0001  0.0007
1.450  0.0292  0.0001  0.0009
1.550  0.0190  0.0000  0.0004
1.650  0.0100  0.0000  0.0003
1.750  0.0031  0.0000  0.0002
