# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.248047 -----------------
#dely    BF
0.050  0.3735  0.0010
0.150  0.3546  0.0010
0.250  0.3235  0.0009
0.350  0.2850  0.0008
0.450  0.2560  0.0008
0.550  0.2112  0.0007
0.650  0.1832  0.0007
0.750  0.1388  0.0005
0.850  0.1129  0.0005
0.950  0.0844  0.0004
1.050  0.0623  0.0003
1.150  0.0409  0.0002
1.250  0.0263  0.0002
1.350  0.0152  0.0001
1.450  0.0093  0.0001
1.550  0.0025  0.0000
1.650  0.0009  0.0000
1.750 -0.0001 -0.0000
