# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.075609 -----------------
#dely    BF    dB     BFVar
0.050  0.2133  0.0017  0.0099
0.150  0.1522  0.0013  0.0071
0.250  0.1018  0.0009  0.0060
0.350  0.0685  0.0007  0.0035
0.450  0.0559  0.0007  0.0030
0.550  0.0427  0.0006  0.0123
0.650  0.0353  0.0006  0.0028
0.750  0.0268  0.0005  0.0019
0.850  0.0207  0.0005  0.0021
0.950  0.0167  0.0005  0.0012
1.050  0.0107  0.0004  0.0019
1.150  0.0065  0.0003  0.0008
1.250  0.0035  0.0002  0.0004
1.350  0.0011  0.0001  0.0002
1.450  0.0003  0.0001  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
