# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=10000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.253272 -----------------
#dely    BF
0.050  0.3890  0.0003
0.150  0.3587  0.0003
0.250  0.3279  0.0003
0.350  0.2913  0.0003
0.450  0.2547  0.0002
0.550  0.2154  0.0002
0.650  0.1792  0.0002
0.750  0.1451  0.0002
0.850  0.1145  0.0001
0.950  0.0865  0.0001
1.050  0.0631  0.0001
1.150  0.0449  0.0001
1.250  0.0294  0.0001
1.350  0.0175  0.0000
1.450  0.0096  0.0000
1.550  0.0042  0.0000
1.650  0.0015  0.0000
1.750  0.0002  0.0000
