# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.273726 -----------------
#dely    BF    dB     BFVar
0.050  0.4546  0.0002  0.0026
0.150  0.4163  0.0002  0.0036
0.250  0.3728  0.0002  0.0048
0.350  0.3221  0.0001  0.0032
0.450  0.2719  0.0001  0.0038
0.550  0.2256  0.0001  0.0026
0.650  0.1785  0.0001  0.0028
0.750  0.1415  0.0001  0.0021
0.850  0.1083  0.0001  0.0027
0.950  0.0816  0.0001  0.0011
1.050  0.0594  0.0001  0.0007
1.150  0.0411  0.0000  0.0009
1.250  0.0271  0.0000  0.0011
1.350  0.0175  0.0000  0.0004
1.450  0.0103  0.0000  0.0004
1.550  0.0055  0.0000  0.0003
1.650  0.0024  0.0000  0.0002
1.750  0.0007  0.0000  0.0001
