# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.281845 -----------------
#dely    BF    dB     BFVar
0.050  0.5098  0.0003  0.0047
0.150  0.4701  0.0003  0.0032
0.250  0.4138  0.0002  0.0035
0.350  0.3514  0.0002  0.0050
0.450  0.2899  0.0002  0.0038
0.550  0.2316  0.0002  0.0026
0.650  0.1782  0.0001  0.0036
0.750  0.1330  0.0001  0.0021
0.850  0.0949  0.0001  0.0012
0.950  0.0635  0.0001  0.0020
1.050  0.0390  0.0000  0.0007
1.150  0.0240  0.0000  0.0006
1.250  0.0128  0.0000  0.0006
1.350  0.0052  0.0000  0.0012
1.450  0.0018  0.0000  0.0004
1.550  0.0000  0.0000  0.0002
1.650 -0.0005 -0.0000  0.0001
1.750 -0.0001 -0.0000  0.0000
