# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.119772 -----------------
#dely    BF    dB     BFVar
0.050  0.4263  0.0036  0.0166
0.150  0.3281  0.0029  0.0174
0.250  0.2050  0.0020  0.0109
0.350  0.1166  0.0013  0.0072
0.450  0.0593  0.0007  0.0046
0.550  0.0283  0.0004  0.0062
0.650  0.0142  0.0002  0.0012
0.750  0.0075  0.0001  0.0023
0.850  0.0055  0.0001  0.0010
0.950  0.0029  0.0001  0.0006
1.050  0.0018  0.0001  0.0009
1.150  0.0013  0.0001  0.0003
1.250  0.0006  0.0000  0.0006
1.350  0.0003  0.0000  0.0001
1.450  0.0001  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
