# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.264834 -----------------
#dely    BF    dB     BFVar
0.050  0.3695  0.0002  0.0034
0.150  0.3446  0.0002  0.0033
0.250  0.3171  0.0002  0.0025
0.350  0.2853  0.0002  0.0024
0.450  0.2557  0.0002  0.0022
0.550  0.2233  0.0002  0.0029
0.650  0.1923  0.0001  0.0019
0.750  0.1613  0.0001  0.0030
0.850  0.1331  0.0001  0.0028
0.950  0.1060  0.0001  0.0016
1.050  0.0828  0.0001  0.0011
1.150  0.0617  0.0001  0.0012
1.250  0.0455  0.0001  0.0011
1.350  0.0314  0.0000  0.0009
1.450  0.0201  0.0000  0.0007
1.550  0.0118  0.0000  0.0003
1.650  0.0056  0.0000  0.0005
1.750  0.0015  0.0000  0.0001
