# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.04407 -----------------
#dely    BF
0.050 -0.1280 -0.0084
0.150 -0.1022 -0.0070
0.250 -0.0789 -0.0063
0.350 -0.0643 -0.0051
0.450 -0.0276 -0.0028
0.550 -0.0127 -0.0015
0.650 -0.0157 -0.0022
0.750 -0.0054 -0.0009
0.850 -0.0019 -0.0004
0.950 -0.0029 -0.0007
1.050  0.0016  0.0005
1.150 -0.0014 -0.0004
1.250 -0.0008 -0.0004
1.350 -0.0004 -0.0002
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
